,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,525934,120,1,82,246,15,66
1,269007,120,1,89,246,23,77
2,532935,120,1,97,246,13,72
3,927632,120,1,93,246,15,75
4,798862,120,1,94,246,17,83
5,539567,120,1,89,246,27,80
6,542140,120,1,94,246,25,63
7,411831,120,1,90,246,27,64
8,679013,120,1,71,246,27,37
9,679013,120,1,71,246,41,52
10,943538,120,1,82,246,17,72
11,816273,120,1,81,246,19,70
12,165577,120,1,94,246,27,72
13,569396,120,1,77,246,21,72
14,307903,120,1,68,246,21,46
15,307903,120,1,68,246,23,64
16,832340,120,1,94,246,21,83
17,835449,120,1,96,246,21,79
18,966693,120,1,96,246,13,66
19,449627,120,1,83,246,13,62
20,845404,120,1,96,246,17,72
21,849449,120,1,54,246,23,77
22,198769,120,1,68,246,15,60
23,592238,120,1,72,246,21,76
24,333878,120,1,94,246,13,78
25,338114,120,1,97,246,23,72
26,862804,120,1,96,246,23,80
27,342706,120,1,98,246,27,77
28,217088,120,1,88,246,27,65
29,874976,120,1,86,246,37,60
30,487313,120,1,84,246,21,57
31,881832,120,1,80,246,31,69
32,751003,120,1,95,246,21,81
33,753021,120,1,76,246,19,78
34,622463,120,1,78,246,27,46
35,230760,120,1,85,246,21,66
36,232022,120,1,98,246,17,84
37,627180,120,1,89,246,21,70
38,893984,120,1,81,246,17,65
39,239685,120,1,87,246,19,82
40,108904,120,1,90,246,21,63
41,371297,120,1,97,246,17,63
42,900211,120,1,90,246,17,61
43,771173,120,1,88,246,23,67
44,642550,120,1,87,246,27,74
45,514205,120,1,84,246,23,66
46,917303,120,1,88,246,17,68
