CS133,CS360
77,72
90,64
80,59
82,74
91,66
92,92
82,77
92,63
86,64
81,59
93,73
84,75
70,80
66,66
77,65
77,59
94,88
89,85
79,63
92,68
86,59
92,80
72,56
71,65
95,91
82,72
76,91
81,58
89,58
90,81
89,81
85,85
73,73
74,62
89,50
88,83
74,91
93,93
64,55
92,86
73,70
93,78
78,77
84,68
50,52
70,52
59,79
95,85
57,65
83,84
83,68
62,81
82,73
72,55
71,75
46,59
87,59
66,81
88,83
25,84
82,84
62,61
83,65
71,68
77,69
61,82
83,63
88,84
50,56
97,50
84,84
90,82
62,68
94,75
85,72
97,72
68,75
64,40
64,51
87,88
64,63
88,90
88,66
89,82
76,65
90,89
89,74
79,71
90,82
87,78
64,76
85,79
91,86
83,72
89,93
89,60
81,74
86,76
91,96
79,70
41,72
85,57
57,51
89,55
76,56
81,67
81,73
94,81
82,79
92,77
84,79
88,68
80,65
75,79
98,95
78,63
91,88
91,95
100,77
90,80
82,68
95,55
29,50
96,94
87,77
60,60
90,76
95,86
96,79
42,46
85,64
93,88
70,63
85,77
65,72
86,82
97,91
89,56
88,64
91,79
96,89
90,53
46,67
83,67
90,83
96,85
69,55
87,70
59,82
82,86
79,58
72,82
77,96
73,65
75,49
79,84
57,85
83,84
64,73
86,74
87,56
90,37
90,54
74,79
85,79
32,51
63,51
90,86
73,55
83,76
84,51
81,36
88,89
35,73
83,56
75,55
95,94
62,58
73,59
90,82
64,60
76,71
90,93
90,71
85,76
89,85
80,58
29,77
83,54
75,76
92,81
86,73
70,79
91,87
87,79
91,79
69,59
91,77
70,66
72,57
87,81
70,59
75,84
92,54
81,71
88,74
45,67
87,88
85,58
84,76
88,92
78,63
87,67
87,85
82,85
95,72
66,77
62,33
66,71
99,85
90,64
69,57
64,72
94,85
92,91
84,65
86,88
74,51
46,61
54,62
72,69
92,78
70,57
81,89
93,70
72,53
63,62
86,72
95,91
83,77
63,81
84,73
92,83
71,58
89,63
92,73
90,96
93,94
78,68
86,54
89,62
94,88
71,77
84,75
67,54
88,44
88,52
84,50
90,82
41,63
87,69
83,59
64,57
59,60
75,82
95,61
73,69
90,57
88,69
84,83
65,64
91,41
83,67
68,51
58,76
62,61
84,60
93,65
97,92
88,75
82,68
75,57
67,84
91,98
75,80
46,81
67,65
78,75
61,71
79,86
63,60
64,63
82,80
74,60
88,74
90,62
82,80
82,92
84,68
89,80
72,76
88,80
66,40
66,72
96,84
82,80
90,68
88,94
75,73
97,76
77,77
70,57
89,70
70,65
89,83
79,79
71,72
62,52
84,49
84,67
82,69
87,50
93,63
81,73
92,95
86,71
82,52
94,71
70,75
71,86
93,80
70,70
85,61
85,78
87,72
64,72
82,80
88,67
85,93
93,85
80,77
95,77
57,50
95,86
63,62
88,82
82,75
86,70
82,71
82,93
90,55
93,62
77,66
82,61
86,67
77,100
95,76
95,88
98,84
90,67
80,44
92,78
80,76
86,68
72,32
96,99
91,45
90,64
73,75
78,62
93,100
68,91
89,74
90,69
84,79
86,76
60,46
60,54
84,56
83,78
90,86
91,61
