grade1,grade2
72,77
82,85
57,53
76,53
62,79
89,96
84,83
66,87
59,73
82,82
71,83
68,67
57,66
70,78
62,80
86,89
94,86
81,97
75,79
84,92
63,69
60,54
63,84
71,89
66,80
78,91
82,92
78,80
88,91
70,72
69,80
90,92
82,92
80,92
67,50
74,71
82,72
71,89
36,57
70,57
79,91
90,85
69,85
78,86
87,93
65,86
89,67
70,74
64,83
92,82
71,97
71,79
88,92
80,89
83,80
70,80
79,93
77,61
84,88
54,61
78,65
70,74
78,85
73,90
73,89
62,67
72,60
80,87
67,84
50,54
57,69
74,77
86,87
92,90
73,90
88,92
62,76
33,60
57,60
83,97
67,80
90,90
67,57
80,77
88,95
61,53
73,87
67,67
75,84
71,82
85,77
75,73
80,94
64,62
58,75
87,96
74,83
59,64
71,74
59,80
76,78
72,87
62,42
62,57
60,67
69,67
75,81
83,79
81,95
80,90
59,64
78,96
69,81
52,98
66,73
70,60
81,78
61,50
76,87
66,57
73,91
70,71
76,94
67,56
60,60
80,67
67,63
100,87
52,70
88,94
64,92
55,66
79,65
