grade1,grade2
71,67
84,69
86,87
79,77
77,85
74,70
84,71
84,38
60,66
73,88
68,62
89,82
62,59
87,90
58,79
71,54
61,65
56,74
67,77
92,95
52,40
52,59
69,89
59,91
63,89
80,82
67,80
85,63
88,84
78,80
79,68
81,81
76,76
78,58
78,89
68,72
67,82
72,77
87,80
78,91
68,75
68,85
46,66
67,66
64,61
82,79
94,94
72,80
66,77
78,85
84,80
65,84
46,58
73,58
68,40
68,65
68,84
87,79
61,73
54,60
72,81
80,92
86,83
85,79
76,89
75,72
67,68
81,75
80,70
62,68
88,88
85,65
52,65
64,74
88,79
72,61
66,82
69,77
74,89
80,74
78,81
75,68
51,77
96,75
80,83
76,50
64,66
71,64
80,90
73,80
65,70
58,77
82,65
83,86
77,80
83,87
79,80
64,76
54,57
91,84
72,67
66,71
69,66
93,65
58,67
77,90
94,86
85,87
85,88
68,71
73,65
84,67
81,87
71,63
81,71
68,58
94,64
77,69
73,78
75,82
81,67
84,84
77,86
78,58
77,69
77,56
70,76
78,70
60,53
61,78
70,74
86,83
73,73
69,78
83,77
79,50
86,91
79,81
82,85
63,77
65,73
70,86
76,82
69,61
46,70
92,70
70,76
70,73
90,68
80,90
80,63
76,77
84,64
54,77
80,89
64,63
69,84
44,62
81,62
67,86
64,67
60,92
81,69
74,63
65,70
84,74
86,73
78,75
80,79
76,77
54,74
69,87
81,66
75,72
74,83
65,88
75,80
67,65
57,62
53,61
64,75
90,88
79,86
78,62
74,70
91,69
94,91
89,58
76,77
72,51
84,61
77,72
81,66
63,87
86,74
63,75
85,86
85,81
78,52
61,57
44,66
80,66
69,85
86,86
61,78
67,72
56,71
84,86
83,64
60,75
71,59
68,78
65,46
86,84
82,75
85,77
65,31
65,78
81,65
75,81
74,87
94,87
93,92
80,63
62,69
70,39
94,74
72,68
84,83
67,75
67,62
57,65
63,83
66,75
70,80
83,79
78,84
67,67
68,87
77,64
78,67
83,79
88,81
80,72
69,85
82,65
50,70
81,77
76,72
54,60
72,82
93,84
69,82
75,87
65,78
72,54
80,64
74,68
61,82
70,88
79,77
87,78
58,75
56,68
68,67
77,75
98,75
82,90
90,52
72,75
69,50
75,72
60,65
82,83
81,85
73,79
75,85
70,88
65,82
71,55
85,87
79,87
67,67
87,68
80,84
82,86
80,64
73,91
93,87
93,88
61,74
82,83
79,70
85,73
81,84
88,57
79,68
68,65
89,84
78,82
79,80
71,84
94,89
76,71
73,80
79,76
79,43
58,77
74,74
92,78
69,57
84,85
84,81
50,57
90,88
75,64
54,50
88,72
78,81
84,81
68,71
92,74
83,58
83,75
83,63
78,60
63,80
78,83
79,81
60,73
79,88
77,63
63,86
80,74
80,79
72,92
73,66
64,87
83,59
75,85
77,87
79,81
58,79
53,73
79,61
81,75
76,81
95,94
59,76
71,60
85,72
50,64
78,85
68,80
89,86
97,86
86,71
67,50
82,55
71,74
75,82
75,78
74,82
60,65
42,50
66,50
76,70
71,84
42,66
79,66
64,66
46,62
67,62
72,70
100,96
72,81
80,69
65,81
73,50
70,78
82,73
80,72
69,67
74,67
77,74
77,76
86,72
83,85
79,91
79,78
93,77
88,85
71,77
79,72
80,85
73,52
70,69
80,79
71,63
82,87
76,77
94,86
84,74
83,71
59,68
78,88
59,78
83,73
80,74
78,70
75,58
63,59
82,68
64,65
79,71
83,76
74,66
55,72
87,89
59,59
70,80
65,75
75,81
78,88
81,78
72,65
81,75
84,86
91,83
83,70
89,80
86,61
61,86
71,37
63,65
65,81
78,66
75,77
94,84
82,75
77,50
63,78
71,59
90,81
57,51
87,90
83,85
73,73
74,84
66,73
44,58
66,58
69,80
52,80
87,85
74,73
82,66
79,80
85,78
93,97
64,74
67,60
56,68
85,90
67,82
78,60
59,81
74,36
80,59
88,88
75,74
79,83
66,80
69,62
72,77
81,66
35,64
60,64
79,67
66,81
73,84
95,81
83,71
84,80
54,73
85,80
85,77
27,62
83,62
81,66
68,58
92,88
80,58
84,84
91,71
71,78
64,85
77,81
71,66
60,75
62,80
72,82
62,74
89,82
74,80
89,73
69,62
80,88
76,76
65,70
72,80
100,96
84,76
81,74
62,64
68,69
51,85
70,75
93,84
46,42
46,88
82,42
82,88
66,53
80,71
80,85
81,85
74,81
83,75
76,74
82,63
89,66
83,91
57,80
59,66
38,69
84,69
74,77
61,69
81,53
86,81
74,60
78,87
82,87
75,83
78,87
69,53
82,78
88,70
82,77
84,86
83,76
80,88
60,74
73,70
75,75
72,86
62,92
71,76
78,81
76,80
76,68
73,77
55,79
77,50
57,73
72,69
78,68
88,78
75,76
88,66
82,92
82,71
72,89
58,79
87,62
69,77
79,80
55,85
81,93
76,68
85,64
68,78
64,69
77,75
38,78
81,78
77,76
81,85
82,70
90,79
75,71
63,64
94,96
74,89
80,73
70,78
77,50
96,85
87,80
79,84
71,55
57,71
82,83
75,94
50,73
73,82
56,77
55,37
88,37
69,66
82,82
77,89
80,90
73,78
70,72
85,63
66,66
59,87
67,68
78,79
71,82
56,81
81,85
68,74
72,78
80,59
89,78
75,75
87,68
73,78
90,70
76,76
85,76
78,67
62,86
100,85
75,85
88,77
97,100
51,56
84,76
87,61
57,66
77,91
71,64
67,62
71,79
81,65
89,94
54,74
79,95
81,70
70,79
79,56
65,70
66,54
84,85
68,59
61,76
98,86
67,78
68,78
75,52
60,76
67,80
71,80
82,80
72,57
76,68
66,50
79,59
68,60
64,66
92,86
91,94
86,82
82,62
63,82
78,77
78,62
58,79
93,84
80,61
67,73
72,60
76,74
74,74
83,67
75,80
84,79
83,81
82,74
74,75
60,65
63,63
81,70
86,84
91,91
87,84
50,74
59,63
55,57
71,79
32,67
78,67
82,81
