grade1,grade2
58,62
94,91
95,72
68,69
96,79
83,71
78,75
82,63
81,79
90,68
87,58
77,76
78,81
58,75
87,76
99,77
87,42
87,22
94,96
94,95
93,67
39,58
89,69
87,72
90,57
61,58
86,73
86,67
74,77
92,82
90,83
83,70
94,42
94,51
91,77
72,50
89,83
70,66
83,66
93,72
80,73
40,69
92,81
87,67
66,56
89,58
69,72
96,87
79,80
71,65
75,72
86,70
76,68
61,68
71,70
84,63
80,80
83,75
90,89
80,52
79,64
40,62
69,64
91,83
59,80
55,59
59,57
82,42
82,53
63,78
70,68
96,61
96,95
93,74
94,74
91,42
91,64
87,72
82,83
83,38
83,50
80,80
84,67
72,63
89,84
85,76
67,69
44,46
44,50
96,100
83,57
95,77
90,65
85,67
88,50
88,59
73,61
89,67
89,71
96,90
92,80
96,82
100,89
74,73
72,74
87,62
89,74
92,91
86,74
94,93
90,68
35,43
35,43
89,74
66,80
93,92
53,59
84,53
80,72
85,68
94,71
91,58
78,63
89,70
61,40
91,73
73,59
90,86
90,54
72,54
97,95
57,70
87,69
78,85
83,71
89,66
86,63
74,8
74,75
65,46
65,73
66,65
98,72
59,64
73,58
97,95
91,95
80,67
64,68
75,55
88,61
96,75
46,59
58,63
96,85
80,50
100,98
83,63
91,63
86,64
46,60
85,88
79,75
86,42
86,61
84,70
100,93
76,66
61,77
94,87
84,74
64,73
84,64
87,82
73,60
87,92
94,75
97,67
98,92
60,70
89,78
78,72
80,75
86,73
39,66
68,83
96,79
83,77
84,78
79,50
91,92
57,69
93,59
44,76
86,67
80,63
70,60
87,67
66,66
81,68
84,80
71,52
98,61
92,99
91,74
87,74
67,62
82,83
87,74
66,70
94,81
95,67
82,72
84,77
82,60
87,78
79,71
87,71
81,71
94,88
89,64
82,66
85,78
95,100
84,83
84,73
71,71
61,60
86,62
85,81
79,70
64,65
74,68
93,86
90,72
93,81
92,86
75,78
68,69
67,5
67,32
67,57
73,67
64,65
98,91
93,78
89,83
83,74
86,76
77,51
43,66
62,66
85,76
80,83
46,59
71,72
92,86
92,96
82,70
90,62
83,37
83,44
83,72
56,65
82,63
80,73
84,63
91,74
98,76
71,65
70,69
93,73
79,64
99,94
90,67
82,74
73,81
87,78
93,84
91,59
91,67
67,70
57,67
65,62
81,75
82,59
78,80
88,60
88,85
85,59
82,70
91,53
88,70
80,70
78,67
64,70
83,82
95,77
65,61
74,71
77,74
82,76
82,60
73,63
85,58
80,50
90,75
82,78
42,67
89,63
40,63
66,63
69,63
94,41
94,62
95,93
84,65
64,50
64,60
83,61
53,76
71,62
84,87
91,80
68,50
99,90
82,78
85,68
94,85
87,73
71,62
85,77
89,84
84,46
84,66
86,70
77,68
94,70
87,91
59,50
96,80
84,81
92,95
78,69
92,99
87,43
87,66
