grade1,grade2
82,70
34,70
90,86
87,87
70,81
60,61
88,87
78,80
74,76
91,76
69,83
78,77
70,72
74,77
84,82
72,78
61,61
82,82
65,75
86,80
89,77
91,98
83,89
78,85
58,65
74,76
63,80
81,82
74,78
64,70
79,78
68,71
72,81
77,66
87,82
52,70
69,84
58,74
83,78
70,77
64,78
82,77
76,88
67,83
71,72
77,68
63,74
80,80
77,95
87,72
78,82
80,92
79,68
90,83
75,82
90,92
69,73
82,72
86,80
84,86
79,91
73,84
74,75
70,70
69,71
50,73
83,82
66,75
75,74
87,86
68,80
73,76
57,58
56,70
89,71
87,84
76,75
70,85
73,76
68,66
83,77
74,86
73,81
79,72
74,75
72,84
67,76
68,70
77,80
72,70
73,67
64,81
83,90
83,70
83,76
80,78
76,77
81,76
69,72
60,73
73,77
86,86
75,73
80,84
68,76
75,83
85,71
84,85
76,84
78,67
87,84
61,66
74,68
63,80
91,94
70,86
72,80
67,65
77,72
73,79
68,56
77,83
67,69
69,77
78,88
72,67
82,82
87,81
78,85
81,77
83,78
76,76
74,57
75,74
82,92
78,80
64,51
74,80
73,82
76,80
84,69
94,90
81,87
69,71
88,91
85,84
87,81
56,74
77,70
66,62
87,65
72,75
89,84
85,83
75,67
