,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
2,131188,456,43,53,348,57,60
19,399262,456,31,55,348,33,68
26,270650,456,33,88,348,43,74
40,144975,456,37,79,348,43,77
52,150281,456,33,82,348,37,44
53,150281,456,33,82,348,41,82
89,292516,456,37,41,348,41,66
95,424300,456,31,71,348,37,64
96,817796,456,27,56,348,43,75
97,818164,456,27,78,348,41,87
100,950975,456,27,90,348,31,92
112,823350,456,31,75,348,47,80
138,568353,456,43,52,348,47,70
145,175724,456,23,50,348,33,73
170,972460,456,37,73,348,41,88
179,843737,456,45,61,348,49,78
191,716353,456,33,91,348,41,90
192,454225,456,43,78,348,51,58
201,719166,456,27,93,348,33,84
202,721141,456,41,77,348,43,81
213,594720,456,41,72,348,43,92
223,727097,456,37,86,348,47,87
227,204747,456,27,69,348,41,66
231,337130,456,31,80,348,33,74
261,476552,456,27,63,348,33,67
266,739497,456,53,85,348,57,72
286,618429,456,37,46,348,43,78
290,881437,456,31,50,348,51,86
291,488245,456,27,41,348,51,88
295,489068,456,41,71,348,43,75
300,883885,456,31,29,348,51,82
301,883885,456,41,70,348,51,82
307,361253,456,37,50,348,43,59
316,494623,456,31,65,348,41,89
327,760680,456,21,70,348,23,85
332,631333,456,27,77,348,33,61
343,634570,456,37,55,348,51,75
360,246072,456,37,77,348,41,65
367,509483,456,31,73,348,33,76
384,905955,456,33,83,348,41,84
388,775823,456,41,90,348,43,85
391,252296,456,29,60,348,35,92
392,645642,456,27,71,348,31,78
395,383689,456,47,58,348,51,76
406,386823,456,43,77,348,47,70
408,781031,456,23,68,348,27,71
411,912408,456,37,76,348,43,87
416,258220,456,21,63,348,57,76
425,390860,456,37,65,348,41,72
430,785372,456,27,95,348,41,98
