grade1,grade2
73,70
97,93
85,81
51,86
56,73
96,81
78,78
76,91
70,74
52,81
76,73
88,94
85,74
68,68
65,76
76,89
60,58
58,78
86,74
82,80
66,64
93,96
60,68
75,68
85,85
64,62
64,70
68,73
55,64
45,64
63,64
82,52
93,82
76,77
85,79
62,80
70,65
66,74
77,84
82,74
77,76
64,73
82,64
59,72
33,44
65,44
91,85
73,86
81,68
86,70
93,90
43,58
86,77
69,84
82,75
81,82
79,53
55,64
73,70
75,72
80,91
93,94
86,84
68,68
95,80
77,84
61,80
81,68
66,59
87,53
80,84
75,77
86,80
72,65
74,82
84,65
66,77
67,78
93,77
76,69
75,81
52,81
61,58
68,80
87,77
77,86
81,93
83,78
68,62
75,73
62,55
56,65
86,74
76,65
72,68
62,69
90,96
54,60
75,68
59,71
62,58
98,87
68,87
70,72
82,60
79,51
98,87
71,60
62,76
83,69
67,50
63,68
83,87
60,52
65,64
74,75
69,79
82,55
65,69
97,81
74,70
69,84
81,68
99,92
56,64
78,56
83,77
66,70
69,75
81,86
77,79
69,54
72,75
70,70
66,85
51,71
64,60
77,59
76,77
91,71
94,78
58,77
82,70
69,58
68,59
60,77
85,64
80,77
83,88
84,71
61,65
61,54
56,44
70,66
