CS341,CS454
43,67
67,67
67,69
62,87
80,78
74,89
62,77
71,85
50,70
82,71
53,38
78,88
46,62
71,62
76,82
66,59
100,90
61,45
61,75
95,89
64,79
58,54
56,76
69,65
61,77
97,95
65,40
65,59
91,89
68,91
72,65
55,89
59,82
62,80
68,63
75,80
72,68
80,81
68,76
69,58
76,89
96,72
73,82
78,77
78,80
90,91
64,75
54,66
78,79
83,94
72,80
50,77
89,94
87,85
78,80
81,84
68,58
32,40
32,65
71,84
83,64
75,73
50,60
80,81
63,83
50,78
63,89
62,72
64,68
88,75
71,70
79,68
62,78
67,81
91,88
61,85
77,65
75,71
75,84
67,76
68,65
66,74
70,79
67,61
69,82
41,77
67,77
86,89
74,70
66,74
50,60
85,82
70,81
50,68
79,79
60,75
70,83
76,50
52,66
60,64
72,90
71,80
61,70
50,77
67,65
45,83
75,83
96,86
79,80
86,87
90,80
61,76
56,57
89,84
64,72
80,67
73,71
50,70
68,66
62,78
92,90
67,76
80,67
90,65
50,67
90,100
58,86
78,87
57,88
73,71
70,65
79,67
83,87
85,63
72,71
73,58
67,64
65,69
67,78
67,24
61,82
82,75
69,67
58,84
78,86
56,58
65,69
56,56
73,76
74,70
42,53
51,53
50,78
80,74
71,83
44,73
71,73
70,78
52,72
86,77
51,50
67,84
100,91
64,78
73,85
66,73
83,86
69,78
69,82
58,61
59,70
73,76
73,73
59,68
42,68
59,68
65,90
68,63
72,77
67,64
46,72
54,77
92,89
65,63
86,83
81,84
57,62
79,86
61,67
84,92
70,69
56,70
72,74
58,73
72,75
74,79
56,77
72,74
84,87
73,94
71,63
71,66
71,72
46,65
73,83
87,88
69,80
72,65
72,62
84,86
67,61
78,75
83,75
79,72
80,88
65,86
65,62
65,70
76,69
97,91
57,58
61,77
59,51
68,61
80,72
79,66
53,87
66,69
81,74
84,68
65,75
72,86
83,81
53,52
73,57
62,66
67,80
71,85
84,86
81,72
62,78
56,72
71,71
45,59
82,86
68,64
75,75
68,59
52,78
77,46
72,84
72,91
64,75
46,53
68,53
75,77
37,31
37,78
58,78
67,65
79,81
95,87
100,87
91,92
50,63
26,69
52,74
51,68
78,78
82,83
77,71
58,65
54,83
81,75
59,80
76,79
83,84
77,89
84,67
67,87
80,64
55,67
62,73
52,79
83,81
61,72
80,85
79,85
74,81
68,65
59,70
58,77
42,72
53,72
50,60
52,82
75,82
87,87
67,78
68,54
62,64
64,68
73,82
85,88
86,77
74,78
69,75
57,68
42,67
64,67
70,75
85,75
82,97
64,53
63,52
75,75
56,74
66,76
55,50
80,75
80,72
63,65
84,83
67,85
62,79
52,85
89,88
59,55
76,63
77,87
58,67
78,68
67,84
78,86
63,64
98,91
100,87
87,78
93,88
50,74
90,83
57,70
58,73
66,84
77,57
60,68
87,65
71,84
65,82
67,80
100,84
88,89
67,71
72,80
82,76
50,43
59,77
69,74
100,78
72,57
84,85
68,81
67,55
67,57
100,87
67,88
61,64
67,50
86,78
67,72
71,81
98,89
55,71
65,74
37,58
80,75
54,63
56,60
55,83
78,81
65,64
62,73
74,88
28,63
72,86
73,74
80,79
74,82
70,92
52,66
73,87
88,84
74,59
72,85
79,66
73,87
97,81
90,73
68,61
77,71
50,75
74,81
79,94
88,74
56,67
71,76
57,72
74,85
70,80
93,86
87,86
68,71
65,81
43,50
43,50
57,76
83,84
78,70
79,55
85,74
66,82
92,77
67,78
66,82
75,29
83,80
59,65
63,50
54,70
78,84
51,66
59,66
86,85
52,62
57,70
94,96
68,81
70,75
64,69
69,81
75,50
71,78
71,73
58,67
71,67
63,74
58,76
74,72
70,85
64,64
73,91
84,78
58,77
73,85
58,77
77,77
66,72
77,85
74,70
54,69
86,79
70,63
72,87
51,77
87,86
63,72
70,74
69,71
58,68
73,88
85,73
71,74
60,70
78,58
89,87
8,59
75,59
67,83
67,68
60,73
75,65
50,74
65,71
63,76
93,75
68,66
62,78
72,89
75,86
69,94
64,59
58,80
58,75
90,81
73,88
72,78
64,65
71,77
62,75
95,86
94,83
84,70
58,80
54,61
54,86
68,37
68,65
55,81
61,66
76,77
77,84
72,75
57,50
64,78
56,59
88,81
46,79
73,79
51,51
86,90
50,73
56,84
60,81
55,58
59,80
79,61
59,80
84,85
72,73
60,73
64,66
90,80
85,72
68,78
62,78
100,97
72,73
53,74
65,74
69,60
61,68
98,90
72,82
52,60
54,81
50,36
94,59
88,88
81,74
78,87
83,83
63,80
57,62
76,77
58,66
80,64
42,67
61,67
60,81
75,84
87,81
67,71
93,80
65,73
76,80
71,77
62,62
74,84
66,66
78,91
100,88
64,58
62,84
67,71
77,78
80,88
74,85
86,81
65,67
57,66
46,80
68,80
68,82
61,74
70,82
50,80
61,73
65,75
73,62
83,88
61,72
50,76
59,94
63,70
97,99
69,80
91,96
64,76
83,83
65,74
58,64
71,85
60,75
