grade1,grade2
71,51
58,52
91,87
86,78
64,45
85,74
68,70
91,88
69,63
74,76
64,76
58,46
80,82
81,68
84,84
53,76
69,50
69,70
66,79
67,58
83,27
68,76
75,79
91,55
74,83
72,80
63,86
80,68
93,86
80,82
79,84
82,83
74,71
93,88
87,92
90,83
80,83
66,81
79,76
69,64
83,77
77,57
71,56
50,59
97,84
89,85
60,76
79,86
80,63
75,79
73,52
58,73
83,72
73,50
55,78
87,91
93,91
88,79
85,81
64,81
53,79
62,71
69,60
68,77
68,62
93,62
77,70
72,78
88,88
63,75
69,86
91,73
97,82
68,46
68,69
67,69
72,37
99,84
98,62
82,80
82,73
86,80
89,89
87,62
67,59
92,79
91,88
90,84
68,82
56,79
63,45
63,54
87,64
87,78
96,80
88,72
78,78
75,64
72,68
83,88
94,81
100,98
61,73
72,80
33,76
67,76
96,80
77,67
81,61
79,70
72,81
89,75
80,51
70,62
67,83
83,79
60,83
82,76
75,59
77,70
80,72
