grade1,grade2
72,77
81,85
63,53
68,79
95,96
76,83
75,87
59,73
91,83
61,67
59,66
79,78
83,80
95,89
86,86
83,97
79,79
81,92
72,69
53,54
71,84
85,89
80,80
94,91
89,92
77,80
91,91
64,72
64,80
95,92
85,92
73,92
50,50
75,71
89,72
52,89
57,57
92,91
80,85
67,85
80,86
86,93
69,86
72,67
76,74
80,83
100,82
75,97
87,79
99,92
88,89
90,80
63,80
81,93
67,61
95,88
64,61
71,65
69,74
86,85
83,90
78,89
50,67
76,60
84,87
65,84
56,54
51,69
64,77
83,87
83,90
76,90
83,92
65,76
78,60
93,97
58,80
71,90
55,57
63,77
100,95
53,53
68,87
69,67
72,84
78,82
70,77
78,73
88,94
70,62
55,75
92,96
87,83
53,64
62,74
76,80
68,78
75,87
43,42
43,57
63,42
63,57
59,67
54,67
72,81
79,79
63,95
84,90
56,64
85,96
70,81
98,98
73,73
54,60
82,78
64,50
37,70
68,70
76,87
63,57
76,91
76,71
84,94
66,56
67,60
78,67
64,63
100,87
57,70
84,94
46,92
66,92
60,66
68,65
