grade1,grade2
65,64
96,94
77,60
78,80
90,65
67,41
67,69
86,71
81,64
80,68
92,75
85,83
76,67
82,72
64,65
93,90
99,94
88,73
84,30
84,88
87,80
90,77
91,65
85,58
92,94
82,66
92,68
98,80
81,68
84,74
66,65
93,76
84,69
70,66
91,63
66,71
93,85
77,63
77,69
87,70
94,76
81,68
84,72
85,80
55,70
89,76
79,64
92,46
92,69
80,70
86,71
92,78
72,74
71,68
66,80
95,89
82,60
76,69
81,59
96,89
45,27
45,61
63,61
89,91
84,81
90,83
59,66
85,62
85,45
85,71
60,80
89,76
85,70
89,76
73,85
74,65
89,58
88,68
83,76
82,38
82,56
89,80
88,65
74,82
93,72
64,57
97,90
84,77
92,87
73,53
93,85
78,68
77,71
84,74
50,72
70,72
91,77
59,57
88,50
84,54
95,85
57,68
50,63
69,68
84,80
83,68
91,76
83,73
62,75
82,64
72,54
79,52
71,69
46,36
46,42
46,65
87,36
87,42
87,65
66,76
88,86
25,87
82,87
62,60
83,69
58,67
71,52
92,79
89,86
77,71
82,75
79,77
61,77
83,73
88,80
80,62
80,78
46,70
50,67
94,82
97,80
93,89
84,77
87,84
90,86
86,82
74,40
62,58
97,88
94,61
85,76
61,41
61,56
91,65
89,80
90,81
82,96
83,56
85,80
97,73
46,39
46,75
84,74
91,77
68,80
64,74
75,60
87,81
64,38
64,61
75,50
82,87
90,88
88,82
88,71
89,77
76,71
90,74
69,92
86,74
89,61
79,68
90,91
87,68
64,66
85,67
41,45
41,78
91,70
83,67
89,72
37,64
45,64
72,64
89,72
89,69
81,72
82,74
86,74
84,78
75,77
91,90
85,58
85,68
83,58
79,80
88,81
41,58
85,83
57,51
91,63
89,75
76,52
89,77
81,64
86,56
94,83
94,85
82,58
84,72
92,76
84,72
70,80
88,70
80,74
75,78
63,54
81,71
98,100
78,60
91,90
91,70
50,50
77,71
91,88
100,82
59,90
90,80
85,56
82,81
78,87
95,70
80,58
29,43
29,67
85,78
98,83
96,93
87,58
88,85
60,64
90,69
71,75
95,72
73,63
96,88
86,74
91,68
90,75
69,72
42,58
28,75
44,75
85,67
93,87
70,71
85,69
65,61
35,64
86,73
97,92
89,79
56,43
56,67
89,70
71,59
51,55
88,65
80,70
85,76
91,83
85,78
96,84
90,64
46,73
83,73
90,82
96,76
77,59
83,77
69,71
87,75
59,62
80,63
82,71
70,70
79,58
70,55
82,80
72,73
95,99
57,57
77,87
73,76
73,57
75,70
79,68
57,62
83,85
64,66
80,78
59,73
86,72
87,74
86,73
86,68
89,76
90,32
90,66
74,66
63,61
85,82
39,63
65,74
32,60
63,60
90,81
55,60
73,50
83,79
82,64
84,44
84,61
85,84
79,75
99,83
81,69
63,91
88,81
88,56
85,67
87,86
35,61
71,68
76,68
83,62
74,89
75,55
95,85
50,69
62,62
73,69
60,58
90,82
64,57
76,78
92,90
90,85
90,75
74,78
85,82
81,65
89,80
80,50
29,75
85,68
83,71
75,74
80,73
92,75
95,83
95,76
86,79
70,83
91,81
76,71
53,78
82,80
87,82
91,74
69,63
91,84
70,73
81,62
83,69
72,34
72,64
87,72
71,71
83,77
70,68
75,84
92,55
91,60
77,70
81,67
88,68
75,35
45,70
87,71
86,83
81,82
86,89
69,54
85,59
95,79
87,78
84,85
88,81
78,77
87,60
79,65
