grade1,grade2
61,45
61,46
61,60
74,95
77,67
86,82
74,82
72,69
69,73
92,94
51,80
75,93
54,45
54,73
86,99
70,45
70,76
57,68
69,68
74,83
78,73
82,82
85,86
80,76
50,81
48,45
70,80
64,70
90,76
73,24
73,68
70,62
43,54
50,54
78,69
77,90
62,77
61,51
81,89
62,66
52,58
76,60
50,56
46,60
68,60
46,72
73,72
75,66
70,74
82,71
78,84
60,71
75,80
81,77
80,78
75,68
75,66
60,85
68,65
66,74
76,74
87,87
87,88
74,61
88,77
81,93
71,70
73,84
62,66
59,60
82,85
73,55
60,79
77,66
70,79
67,73
83,55
68,67
71,84
82,95
73,85
61,62
80,79
51,78
78,83
70,63
48,45
68,77
70,44
71,76
50,60
92,83
85,78
62,64
81,89
54,85
72,59
69,68
70,84
73,90
81,62
68,72
76,93
73,66
72,68
60,72
79,83
67,66
69,69
63,66
68,74
65,85
79,87
81,84
73,68
51,67
56,44
56,82
73,88
76,91
80,91
67,67
71,72
56,79
64,82
97,100
81,90
77,83
37,55
82,64
60,66
69,64
73,64
72,75
74,45
50,91
65,59
72,80
65,75
70,67
80,74
79,85
72,71
63,71
70,75
59,78
66,80
50,70
76,87
66,50
76,83
78,90
58,65
69,67
81,87
91,89
70,66
46,92
72,92
66,84
52,53
70,83
91,94
79,76
53,62
81,79
58,77
62,45
62,74
75,85
80,59
64,76
88,92
60,45
58,62
52,42
69,50
78,98
70,88
85,64
77,68
72,45
72,83
80,95
95,83
72,71
77,61
79,66
86,91
76,71
82,82
75,87
75,64
59,75
77,82
84,86
74,93
78,90
73,87
60,79
88,100
90,80
53,66
78,75
86,76
68,90
77,89
75,92
71,82
71,67
81,81
67,75
78,68
78,74
63,45
77,84
57,76
70,72
69,81
97,100
75,72
66,81
59,57
74,81
44,75
61,75
87,95
76,89
67,80
62,35
62,50
93,86
54,56
80,81
82,80
72,78
81,88
72,76
90,91
86,81
69,59
75,73
69,57
74,71
61,67
83,96
53,73
67,65
78,74
75,73
92,78
72,73
82,85
59,73
67,85
63,67
55,72
77,77
82,72
89,68
63,77
64,73
78,63
63,84
59,84
77,78
81,91
82,95
79,54
58,93
57,67
60,62
80,99
60,89
61,65
46,50
55,69
89,83
71,84
46,54
57,54
85,75
