grade1,grade2
87,83
74,68
97,93
73,41
73,58
89,74
88,29
88,67
76,85
88,67
83,87
72,70
81,80
76,46
76,73
84,86
86,59
98,76
94,88
82,68
94,88
50,45
50,61
64,71
90,57
45,56
98,56
80,76
83,79
88,70
76,73
82,71
93,85
92,75
85,67
94,87
77,52
97,82
85,58
46,61
50,61
89,50
91,77
86,41
86,64
93,87
60,59
92,87
76,56
94,61
86,76
77,63
89,88
89,87
88,56
95,79
90,81
92,89
91,46
91,58
73,76
97,78
86,71
39,52
66,42
66,67
83,54
86,68
82,60
85,72
83,70
92,68
97,90
78,63
80,43
80,85
68,46
68,76
64,43
64,39
64,64
85,69
90,59
75,93
87,50
80,58
95,70
86,69
93,67
94,58
82,68
58,40
58,69
84,75
81,65
93,71
93,75
76,62
60,50
81,70
85,36
85,65
57,42
57,57
88,58
74,44
74,62
69,54
81,59
99,89
79,67
84,43
84,74
34,38
86,64
85,70
89,61
62,54
79,65
87,60
94,78
86,79
87,81
72,67
93,54
90,79
81,54
95,79
88,64
87,73
95,61
76,67
87,52
92,74
68,58
87,61
93,86
93,79
81,69
85,68
96,82
87,46
87,63
78,68
86,83
84,54
84,76
89,68
88,63
87,50
86,63
96,66
82,82
88,64
82,36
82,71
86,52
94,76
94,90
86,68
93,62
63,35
63,51
87,71
85,88
73,39
73,62
85,90
44,56
62,56
91,69
73,69
83,63
80,61
91,74
85,80
70,66
68,57
75,76
93,75
76,59
74,55
91,73
98,81
80,29
80,55
83,66
90,72
71,62
36,67
85,67
70,55
93,78
71,47
71,54
86,72
57,64
91,46
91,57
78,69
81,70
91,75
77,63
64,67
76,57
62,71
79,44
79,70
77,61
43,65
79,65
87,72
86,70
86,65
98,80
76,51
74,60
63,52
89,64
81,54
91,66
89,61
46,62
81,62
