,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131252,486,27,66,343,31,77
3,526476,486,23,43,343,33,50
4,526476,486,31,43,343,33,50
10,790412,486,25,67,343,29,71
19,793596,486,31,92,343,43,83
24,270650,486,41,72,343,43,73
30,140636,486,41,72,343,43,74
31,796317,486,31,73,343,41,72
39,273411,486,29,81,343,31,68
40,535638,486,27,79,343,31,76
44,537542,486,31,79,343,33,83
46,931291,486,23,93,343,31,81
48,800535,486,37,83,343,41,88
52,145284,486,31,75,343,41,40
62,279140,486,37,72,343,43,76
63,410514,486,27,80,343,31,72
66,674299,486,31,84,343,43,80
68,675371,486,25,73,343,29,39
70,938333,486,37,64,343,41,62
71,676457,486,27,66,343,31,63
77,940068,486,31,85,343,33,83
82,154198,486,25,69,343,29,60
88,549481,486,41,86,343,43,50
89,418643,486,37,78,343,41,72
99,552151,486,47,64,343,51,61
112,423917,486,31,50,343,41,79
122,819070,486,23,69,343,27,51
126,164726,486,47,66,343,53,50
130,558618,486,41,69,343,43,74
152,956230,486,29,72,343,31,73
153,432265,486,37,81,343,43,61
169,961292,486,37,64,343,43,75
170,830585,486,27,89,343,31,79
171,437764,486,41,77,343,43,82
194,312164,486,31,67,343,37,65
216,185693,486,31,80,343,43,75
229,319082,486,37,54,343,43,52
230,450477,486,37,71,343,43,50
239,713858,486,47,68,343,51,79
245,190900,486,23,86,343,31,74
251,323398,486,31,59,343,35,56
256,456977,486,33,62,343,41,69
266,198444,486,33,93,343,41,95
269,461704,486,37,84,343,43,82
276,855793,486,37,77,343,43,71
278,725587,486,27,74,343,33,66
290,204747,486,31,50,343,33,38
291,204747,486,31,50,343,41,66
292,860468,486,41,76,343,43,82
295,860920,486,33,71,343,43,55
306,862353,486,21,86,343,31,50
316,603374,486,41,68,343,43,77
317,603550,486,41,81,343,43,80
330,215026,486,37,68,343,43,77
334,477636,486,31,59,343,41,57
337,478616,486,35,74,343,41,81
338,478705,486,11,72,343,13,73
341,348184,486,37,70,343,43,85
353,351962,486,37,88,343,41,86
356,483239,486,27,66,343,33,54
358,614383,486,37,83,343,43,71
360,484317,486,27,79,343,31,73
363,486498,486,21,62,343,23,50
366,224540,486,27,69,343,31,67
372,881437,486,31,56,343,51,73
380,361513,486,17,89,343,21,88
381,493191,486,41,70,343,43,66
383,886834,486,43,68,343,51,67
386,100816,486,21,61,343,31,57
397,104655,486,37,86,343,43,81
404,498863,486,37,32,343,43,50
406,368144,486,33,83,343,41,80
430,115860,486,31,69,343,33,63
447,251978,486,37,77,343,43,80
450,645642,486,27,75,343,31,65
460,909980,486,37,75,343,43,75
461,910055,486,41,86,343,51,59
465,124550,486,41,84,343,43,79
490,785372,486,27,97,343,41,93
494,261605,486,27,88,343,33,79
