grade1,grade2
87,72
74,68
97,90
73,50
73,61
89,76
76,76
88,67
83,83
72,67
81,61
76,67
84,84
86,54
98,81
94,77
82,59
94,82
50,41
50,74
64,62
90,68
45,63
98,63
80,61
83,69
88,68
76,80
82,62
93,75
92,86
85,80
94,89
97,73
85,66
46,51
50,51
89,75
91,67
86,60
93,67
60,46
92,81
76,61
94,78
86,69
77,75
89,89
89,92
88,57
95,79
90,76
92,81
91,62
73,84
97,84
86,57
39,47
66,53
83,53
86,79
85,70
83,79
92,67
97,85
78,67
80,63
68,63
64,36
64,70
85,70
90,65
75,71
87,62
80,76
95,77
86,61
93,54
94,60
82,70
58,60
84,82
81,89
93,71
93,56
76,66
60,76
81,77
85,50
57,50
88,56
74,64
69,53
81,67
99,73
79,58
84,68
86,58
85,74
89,68
62,50
79,69
87,77
94,69
86,86
87,78
72,71
93,76
90,72
81,64
95,69
88,69
87,62
95,74
76,63
87,53
92,57
68,57
87,72
93,73
93,74
81,64
85,78
96,81
87,70
78,68
86,85
84,62
89,77
88,66
87,64
86,38
86,53
96,57
82,76
88,76
82,66
86,57
94,55
94,89
86,54
93,75
63,80
87,62
85,86
73,64
85,82
44,52
62,52
91,78
73,62
83,69
80,78
91,73
85,70
70,66
68,61
75,67
93,57
76,62
74,59
91,65
98,84
80,70
83,83
71,73
36,62
85,62
70,68
93,66
71,38
71,57
86,70
57,63
91,50
78,74
81,58
91,86
77,70
64,67
76,55
62,67
79,57
77,70
43,55
79,55
87,54
86,62
86,62
98,72
76,44
74,68
63,73
89,73
81,46
81,68
91,75
89,65
46,50
81,50
