,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,526476,450,23,60,452,57,94
1,527861,450,13,87,452,17,81
3,660673,450,21,81,452,29,88
4,530272,450,21,83,452,29,90
6,801399,450,31,80,452,35,76
8,937107,450,33,85,452,37,82
10,817796,450,33,72,452,41,86
16,963785,450,33,70,452,41,85
17,311290,450,13,83,452,21,82
19,575590,450,21,79,452,29,82
24,331810,450,33,84,452,41,79
27,994897,450,33,100,452,41,95
29,998904,450,33,83,452,37,84
32,753020,450,41,83,452,49,92
33,755336,450,43,100,452,47,87
38,511103,450,21,64,452,29,74
