grade1,grade2
62,60
78,78
90,92
85,100
72,82
84,76
90,83
73,58
97,88
66,55
88,97
79,70
78,72
90,51
68,52
77,52
69,51
87,85
83,75
50,38
50,44
61,91
70,76
80,73
72,40
74,58
78,85
88,58
80,59
52,56
77,73
88,100
88,100
88,68
82,83
88,72
77,62
68,72
77,89
96,95
69,77
81,91
62,97
85,76
86,100
87,87
93,71
80,95
74,68
83,85
88,100
79,84
83,82
82,90
83,71
54,65
88,71
82,92
87,88
96,91
96,98
66,76
83,94
81,89
84,57
83,66
79,71
63,67
72,87
79,88
91,99
92,94
83,65
86,100
86,92
83,53
82,79
68,53
80,94
54,93
74,94
88,96
62,96
74,63
85,78
85,100
80,94
76,77
84,73
71,52
69,77
84,84
74,86
93,64
66,11
83,83
72,67
88,77
81,84
51,79
60,52
83,75
63,100
57,70
81,69
72,61
72,79
53,55
78,33
80,68
81,56
83,72
73,71
86,78
82,73
75,96
75,52
100,100
88,87
67,78
75,70
73,89
91,100
72,58
85,100
95,100
71,52
74,58
69,65
73,55
76,94
81,57
89,67
64,66
79,72
78,79
80,68
70,64
91,82
69,71
75,52
