,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
2,148423,482,41,92,448,43,91
4,308855,482,41,93,448,43,85
7,714635,482,29,93,448,31,99
9,980878,482,21,61,448,27,58
12,596380,482,29,84,448,31,80
15,601961,482,29,90,448,31,88
16,343799,482,41,57,448,43,73
17,475963,482,41,95,448,43,91
18,347473,482,41,84,448,43,83
20,487109,482,31,62,448,41,55
21,884453,482,29,80,448,31,75
22,884848,482,29,78,448,31,77
24,365228,482,29,79,448,31,88
26,764612,482,39,98,448,41,95
27,503116,482,29,73,448,31,68
30,641362,482,41,57,448,43,61
32,644626,482,29,94,448,31,88
33,778032,482,29,63,448,31,71
34,916303,482,29,65,448,31,69
