CS370,CS350
73,64
60,72
87,67
68,76
93,83
71,46
71,66
51,62
42,64
68,64
91,90
62,77
90,63
40,46
40,74
85,74
77,61
45,58
67,85
58,68
45,73
75,63
59,70
72,65
70,73
72,63
91,76
72,61
86,83
85,46
85,69
88,78
78,63
37,50
52,50
92,86
73,91
63,70
71,72
90,68
82,50
42,61
65,75
94,83
63,67
87,81
79,82
79,85
66,65
40,81
70,81
40,71
75,76
78,71
57,80
60,70
92,73
93,90
90,86
85,50
66,81
68,71
59,76
67,67
74,75
76,67
71,61
50,74
65,34
65,61
78,75
57,71
75,67
94,84
62,65
77,74
86,87
63,79
93,75
65,65
70,69
72,86
68,53
81,91
72,86
77,67
82,73
44,69
82,79
80,83
51,40
71,73
33,83
34,56
71,50
85,72
76,63
65,76
69,58
83,67
86,75
50,39
50,75
77,43
77,82
50,77
62,80
68,66
69,60
83,87
68,60
63,50
97,63
68,85
73,38
73,61
90,77
69,67
67,66
76,70
81,86
74,55
70,40
70,34
50,83
78,68
72,56
80,66
84,63
56,65
50,78
44,64
77,62
92,94
55,68
60,60
61,56
67,73
86,85
45,44
45,59
64,59
89,88
65,78
73,81
64,62
59,51
45,52
70,52
80,78
85,78
59,60
94,89
84,83
70,61
100,95
80,44
80,55
65,62
81,50
93,94
82,78
42,71
76,25
76,65
73,68
66,67
84,82
73,72
55,56
45,70
51,70
67,35
67,70
80,46
80,70
63,65
80,68
51,80
69,45
50,63
62,47
62,64
71,80
75,64
84,64
79,64
81,59
57,53
65,68
60,64
70,81
72,66
68,70
76,75
68,59
41,41
41,69
66,71
67,79
53,43
53,58
81,67
88,95
88,58
61,69
47,57
56,40
56,54
90,71
73,70
82,62
75,85
45,78
65,78
47,66
58,53
72,73
83,75
71,66
71,72
88,80
61,71
62,60
82,83
66,70
67,60
91,99
83,82
73,67
64,78
73,68
90,72
83,62
67,40
67,50
71,63
96,90
81,58
81,57
75,56
54,68
80,62
67,74
84,71
77,81
64,70
60,60
74,62
76,79
75,74
79,66
74,64
71,72
36,36
73,32
73,66
69,54
52,63
54,50
59,69
83,76
78,65
67,74
82,58
84,71
86,67
87,86
74,72
67,65
83,87
74,46
74,73
50,51
81,59
89,94
64,56
40,80
85,80
63,80
65,76
84,80
73,50
72,62
73,77
88,91
58,83
69,55
65,63
89,86
56,75
53,28
53,44
78,56
65,67
74,58
86,81
59,53
78,54
27,50
63,64
80,91
62,73
68,68
82,74
74,78
66,65
77,64
79,80
76,60
50,73
87,76
68,65
41,66
83,70
50,67
56,71
80,79
61,65
71,67
61,73
66,78
64,53
57,45
57,59
69,82
50,87
72,76
66,55
78,69
66,45
66,59
57,77
74,84
82,67
54,68
61,52
67,83
59,50
55,66
67,68
57,45
57,79
70,70
80,69
90,78
40,59
96,88
84,67
73,80
41,64
85,90
69,68
65,80
61,65
54,67
55,66
65,67
66,66
77,82
65,75
72,79
41,56
63,56
67,50
78,83
82,88
85,94
71,61
59,50
58,76
88,59
63,60
65,57
45,61
78,58
86,70
77,71
45,62
90,90
72,41
72,45
72,67
58,71
93,61
71,45
71,66
66,78
80,73
78,68
78,69
65,74
54,71
78,74
80,78
87,94
82,80
88,82
66,87
65,50
79,70
76,79
74,93
65,66
64,42
64,69
64,81
63,69
55,43
55,77
70,72
88,75
80,94
70,76
32,66
67,71
67,71
83,73
73,65
85,85
61,64
82,65
68,66
51,51
64,69
60,73
70,54
74,57
71,55
76,73
69,67
73,77
64,64
75,72
76,68
88,88
69,67
71,50
80,70
68,64
58,61
50,37
