grade1,grade2
74,86
73,59
73,79
76,84
77,80
82,82
86,85
82,65
69,75
74,54
72,68
70,81
81,75
78,82
66,87
92,90
51,71
90,96
61,71
80,86
54,63
85,96
67,64
70,64
57,51
74,39
74,62
87,91
46,68
50,96
84,81
83,84
62,66
82,82
84,92
68,70
75,60
65,90
90,78
80,82
76,76
71,81
67,40
67,85
70,86
73,73
75,78
85,80
77,50
73,65
78,60
43,64
65,64
83,75
64,47
75,90
90,82
80,68
66,71
80,80
73,58
97,80
85,88
80,77
40,46
87,79
73,45
73,50
88,91
90,75
90,96
73,58
65,85
70,57
43,59
74,63
74,40
74,73
78,79
83,71
77,85
84,82
62,70
69,67
61,25
87,84
80,74
45,38
79,72
67,81
60,67
81,80
77,74
71,82
71,82
82,85
46,72
66,69
81,74
87,87
69,76
81,80
75,63
73,72
70,65
79,74
75,82
72,80
82,67
80,83
79,78
78,67
78,60
85,75
69,76
73,59
63,41
63,80
75,86
78,66
70,87
74,70
78,67
82,73
81,85
67,61
90,80
80,86
79,65
62,72
75,86
69,71
76,81
70,50
70,75
60,83
68,75
83,86
66,80
65,36
76,81
87,87
82,82
77,88
80,41
87,94
68,45
68,70
69,37
69,52
74,77
87,92
70,80
82,78
88,73
77,72
81,88
70,61
65,63
71,69
88,88
68,71
78,72
87,90
66,62
83,93
67,84
59,71
65,62
82,82
77,61
50,82
93,83
61,81
73,42
73,57
83,74
50,41
60,53
88,86
77,76
84,79
80,72
61,65
83,71
68,72
82,94
73,66
67,81
83,68
68,70
82,85
73,74
73,63
80,66
74,71
79,84
78,79
77,75
79,78
75,65
73,69
70,73
70,73
87,94
68,73
89,76
70,40
70,70
83,65
89,60
71,67
86,84
50,65
63,66
79,73
68,83
92,70
73,63
85,78
62,55
81,90
72,61
70,75
54,81
80,91
68,70
83,57
59,28
59,78
80,91
74,57
85,74
72,76
69,65
76,78
79,89
69,60
70,92
84,77
50,80
73,82
76,72
84,82
81,55
68,82
59,84
85,91
60,70
74,58
80,90
80,47
80,72
56,66
84,82
87,75
73,68
82,66
81,37
81,45
70,31
70,75
68,81
85,85
70,50
62,83
85,80
79,80
75,90
78,71
74,67
86,84
63,74
81,90
69,72
79,76
94,63
69,44
69,70
67,67
70,70
71,66
65,53
71,68
63,71
79,87
69,70
64,50
68,79
61,47
61,71
65,68
87,41
87,72
79,76
71,66
80,68
67,82
81,72
73,88
86,72
82,76
80,70
71,77
85,93
72,81
73,88
75,63
80,78
59,74
67,72
68,88
81,94
71,70
57,75
50,62
68,62
69,77
75,79
56,72
64,63
79,89
62,87
81,74
78,71
90,75
81,68
88,94
70,63
91,80
69,65
70,66
72,77
74,58
64,62
74,73
62,50
73,68
71,84
77,53
74,71
72,71
72,75
65,67
87,81
88,72
81,65
79,89
70,77
78,70
82,70
83,67
79,78
68,70
70,76
70,77
76,44
76,71
83,92
82,66
76,58
37,47
70,78
72,57
66,74
66,20
66,80
83,81
71,44
71,65
78,80
58,66
69,65
87,82
72,64
80,75
71,77
61,4
79,80
72,66
66,51
77,77
72,68
79,87
86,90
66,61
70,33
70,87
66,85
52,34
82,86
88,59
50,88
70,58
91,95
60,77
77,92
55,58
53,40
81,87
58,50
84,80
62,67
50,42
50,57
71,87
75,90
67,69
83,76
80,70
81,66
64,83
62,85
95,69
58,73
80,50
75,65
86,73
70,47
70,83
70,82
85,50
91,94
85,78
63,62
72,74
72,71
69,78
64,72
82,53
73,61
83,80
73,73
73,68
56,69
83,90
63,57
64,60
77,53
63,73
66,95
82,83
65,63
78,84
72,63
80,88
95,68
80,79
72,86
81,72
79,43
79,42
79,84
79,53
86,90
76,72
53,69
74,87
72,67
65,64
75,59
88,82
75,59
86,79
82,71
77,75
88,83
84,80
80,83
45,45
45,75
70,45
70,75
74,78
78,68
73,75
78,74
80,79
60,74
66,52
73,90
82,71
74,67
73,66
72,52
90,69
85,76
81,72
77,55
53,70
72,85
88,50
86,78
68,78
79,69
74,82
70,62
86,90
46,72
76,80
75,85
75,67
80,64
71,50
84,97
81,88
74,88
66,77
81,84
75,77
85,88
73,77
67,46
67,77
75,70
64,83
78,68
89,70
55,72
63,44
65,83
88,81
71,84
71,80
57,62
87,69
75,85
70,55
72,68
73,75
97,98
75,65
86,92
89,73
67,72
78,73
46,43
66,54
73,61
96,95
59,60
68,73
64,47
64,57
72,63
74,60
44,61
61,61
78,85
60,68
73,69
74,76
76,78
82,75
76,65
69,80
93,86
54,64
54,71
82,83
81,78
95,73
81,72
72,66
75,70
79,82
90,84
86,75
75,65
79,90
69,51
61,54
83,84
67,74
73,60
75,62
75,78
92,97
81,57
94,79
72,65
74,83
76,73
70,57
82,82
62,60
55,45
55,70
72,80
71,61
84,85
72,79
73,59
81,69
75,75
82,84
65,94
71,69
89,69
63,76
64,64
76,66
81,84
87,87
88,76
84,66
80,62
84,90
63,80
95,88
79,85
80,70
75,67
83,75
81,100
91,85
93,88
60,80
78,55
77,56
80,92
60,82
81,72
74,68
46,64
50,64
80,90
89,70
92,71
72,84
76,73
100,99
51,70
73,62
70,73
83,76
71,82
74,71
54,64
80,87
65,78
90,84
70,70
88,57
57,73
66,61
85,45
85,51
73,61
77,86
79,86
60,47
75,79
77,74
83,90
82,87
63,57
80,78
74,80
82,74
61,80
65,43
65,73
65,69
80,50
58,75
79,79
82,88
84,75
73,82
46,75
64,75
70,51
83,72
75,69
78,72
68,69
87,84
85,85
70,68
71,67
69,62
80,77
77,67
73,84
63,74
81,78
78,68
82,71
71,50
76,64
83,75
93,87
54,74
88,87
41,62
75,73
70,71
71,75
95,93
82,84
78,71
89,71
66,71
59,74
58,64
82,79
79,75
63,78
74,83
66,66
72,60
65,80
46,70
63,70
89,91
90,88
82,65
79,66
79,82
46,65
66,65
87,77
70,67
89,91
74,57
91,69
87,83
79,68
72,63
67,65
56,60
51,60
86,91
74,82
66,65
70,60
78,76
90,85
81,78
72,75
64,57
80,90
88,89
71,73
84,35
84,62
82,91
94,56
89,93
82,68
74,90
74,71
73,66
74,79
70,75
65,71
66,71
81,77
76,39
76,66
79,58
73,75
79,86
73,79
91,65
92,88
38,30
65,75
65,70
60,50
73,85
59,58
85,82
79,76
53,68
57,58
72,70
85,89
46,66
62,66
76,50
59,50
80,80
78,67
45,55
77,55
60,68
82,61
68,70
87,82
70,78
68,78
93,76
79,92
80,60
69,64
83,91
85,91
72,74
86,94
77,87
87,86
68,80
74,78
71,63
82,88
69,47
69,55
78,78
76,76
76,60
85,87
78,70
62,90
57,68
82,77
88,87
75,87
78,90
64,69
81,84
80,78
82,74
56,60
74,74
87,90
87,79
73,68
70,56
76,72
72,47
72,67
74,74
61,71
75,69
88,75
60,82
86,82
96,83
77,77
77,80
79,86
61,71
84,71
82,54
73,72
69,88
93,79
71,83
77,75
80,80
88,95
66,65
80,61
75,47
75,76
60,80
80,61
83,90
80,79
73,86
63,72
82,87
66,78
72,82
68,67
79,64
86,93
85,84
72,83
77,76
74,72
68,81
82,86
68,61
46,58
62,58
62,64
68,68
75,73
80,86
55,50
86,77
73,62
88,91
81,64
79,78
83,66
98,71
69,72
79,95
79,90
91,82
72,59
66,70
75,62
84,92
86,45
86,64
82,72
86,82
74,88
52,60
72,70
78,65
70,68
77,68
66,78
81,84
77,77
69,66
77,82
50,57
82,81
92,83
71,72
80,87
78,71
60,69
74,70
76,74
57,74
69,62
65,68
79,50
83,87
65,70
88,68
80,82
82,66
88,80
77,62
63,57
64,70
83,65
54,57
80,74
77,72
51,62
71,62
78,87
73,75
59,81
75,58
64,70
88,70
84,69
82,83
71,67
80,77
78,80
70,64
75,68
72,61
83,76
90,86
76,78
68,85
71,64
59,64
58,57
74,52
67,54
74,59
65,82
70,73
74,74
53,80
86,69
83,81
55,86
60,67
71,74
77,87
82,82
81,74
69,85
75,77
76,84
68,82
68,64
65,62
89,85
77,82
78,91
83,72
82,71
78,68
70,67
85,90
74,80
65,60
68,74
75,80
83,70
80,76
73,72
83,90
82,73
68,76
73,75
69,74
73,74
74,81
90,54
83,85
64,70
70,84
67,70
78,65
67,74
84,73
72,75
64,80
80,69
83,87
65,88
75,75
78,88
83,86
75,86
80,67
74,87
88,91
51,79
78,68
86,94
75,73
78,72
79,78
73,71
79,71
60,74
75,84
72,71
71,79
40,73
60,73
72,60
72,36
72,66
66,66
78,80
80,86
76,80
74,71
69,64
56,50
67,65
74,76
87,74
89,69
77,50
65,67
50,73
81,83
67,88
80,66
77,79
71,44
71,68
62,78
59,78
77,73
60,69
73,76
65,73
74,58
77,66
73,69
59,83
80,74
73,64
79,94
84,44
84,77
86,54
71,63
92,91
75,75
72,54
88,66
77,69
60,70
83,71
85,82
83,71
73,54
85,73
85,83
83,77
89,87
80,81
53,77
65,81
77,82
58,45
58,60
76,78
61,66
81,67
75,77
86,91
68,67
75,77
85,86
63,71
78,40
78,74
72,95
