grade1,grade2
84,79
76,69
61,86
90,85
60,86
63,72
82,86
87,90
73,85
56,84
86,99
77,85
76,75
77,94
76,85
67,80
76,86
51,79
54,85
81,72
65,69
81,84
75,66
50,81
76,81
41,65
74,65
62,86
60,77
76,82
61,74
74,79
79,81
84,89
65,86
85,92
71,82
73,92
76,83
66,75
57,71
72,95
71,71
80,85
60,66
73,78
54,63
75,69
71,88
70,93
91,98
72,72
79,82
67,73
86,81
75,97
65,86
68,89
69,64
68,76
73,74
66,77
68,85
76,80
62,88
56,90
75,63
72,82
72,78
80,74
80,68
75,81
69,80
64,75
61,88
65,58
77,80
50,72
69,77
80,78
81,76
75,76
62,81
78,69
96,84
64,85
75,82
69,66
60,51
79,70
60,80
65,68
77,90
57,82
67,79
69,68
73,67
85,89
70,88
73,77
80,70
65,73
80,90
54,81
69,81
73,76
86,90
73,74
75,80
81,88
67,85
73,68
66,81
69,81
75,81
80,85
84,72
75,77
69,82
77,67
82,76
82,84
61,79
93,83
77,83
72,82
80,72
53,74
68,77
55,83
68,69
71,75
57,82
61,87
74,84
72,87
64,64
67,92
89,84
75,78
62,82
72,74
77,87
67,80
76,80
71,81
84,88
83,69
72,69
69,77
91,72
69,82
83,87
69,82
70,78
76,78
71,58
69,80
84,83
85,89
60,83
61,85
51,74
72,89
66,71
69,77
64,72
56,78
80,76
78,79
78,84
86,74
63,88
74,67
84,77
70,90
86,93
68,76
64,76
65,80
84,71
81,93
69,84
64,76
73,87
87,68
72,92
56,76
85,80
75,66
74,88
92,88
60,82
76,81
52,87
57,72
46,82
72,82
65,76
89,80
77,80
62,60
78,91
84,73
50,81
83,81
81,77
72,76
64,78
82,67
81,85
59,77
60,68
64,62
84,75
85,76
69,71
67,72
57,74
63,72
61,80
68,73
65,77
72,94
66,79
59,78
84,80
75,86
63,87
79,72
75,84
70,64
73,89
63,67
73,88
56,83
60,71
81,76
85,88
72,84
69,80
61,76
72,80
81,92
78,79
60,81
61,76
81,83
78,89
60,82
75,80
73,92
72,84
84,85
64,75
82,88
81,85
76,70
64,83
60,84
58,69
75,76
62,70
70,68
71,64
81,78
60,80
84,90
52,68
80,85
74,82
73,62
