CS130,CS245
58,81
68,73
59,51
90,62
78,67
58,80
87,66
99,100
87,37
87,83
93,79
39,68
61,72
86,58
74,69
94,64
91,83
82,54
70,64
83,74
80,73
87,71
89,66
69,69
79,56
86,86
61,61
71,76
84,40
40,45
40,66
59,73
55,64
59,70
70,75
94,86
89,68
67,57
83,73
90,71
85,79
88,38
88,60
89,80
96,87
72,79
92,92
86,73
94,93
35,60
66,63
53,68
84,70
80,78
85,70
91,73
61,64
91,69
90,73
57,79
83,75
89,80
86,72
74,77
64,79
75,79
46,63
80,42
83,75
91,68
86,63
46,75
79,63
86,65
100,85
61,83
94,82
84,71
64,71
73,68
94,82
60,69
89,66
78,72
86,83
39,74
83,71
65,61
44,75
70,64
66,78
81,79
84,83
87,62
67,66
82,83
87,75
66,85
95,73
87,51
79,70
87,72
84,69
84,83
61,65
80,50
69,73
68,75
67,34
67,75
83,72
80,84
46,66
92,79
92,67
82,79
90,56
80,68
84,55
71,67
50,62
93,81
87,76
88,53
85,58
82,80
91,76
80,71
78,73
64,65
83,86
65,53
84,57
80,80
82,69
42,78
69,60
84,40
84,72
64,62
64,63
71,66
68,73
82,79
85,55
94,91
71,58
85,69
86,74
94,80
87,87
59,71
92,80
87,69
