CS350,CS454
64,67
94,69
60,87
64,77
86,71
72,38
80,66
41,62
69,62
76,59
46,45
46,75
66,45
66,75
64,79
79,54
62,65
67,74
64,40
64,59
87,89
73,91
30,82
63,63
79,84
80,80
65,68
77,81
46,58
74,58
81,89
61,77
94,91
65,75
58,66
50,61
85,79
96,94
73,77
63,84
65,58
68,40
68,65
67,84
75,79
73,73
74,81
65,92
70,79
77,89
66,72
53,68
85,70
77,68
63,78
70,85
76,65
85,84
58,65
68,74
72,79
81,89
76,74
64,77
90,75
70,50
55,64
70,80
63,70
44,77
70,77
86,86
91,80
50,76
81,76
70,57
89,84
68,72
72,67
60,66
79,90
70,76
81,65
27,67
61,67
77,90
91,86
81,87
67,88
73,71
67,65
81,67
82,63
72,58
80,64
76,78
65,82
80,75
65,67
81,84
71,69
65,56
68,76
76,70
54,53
55,78
82,74
71,78
73,81
64,73
81,82
93,61
53,70
83,76
71,73
74,68
77,63
50,77
72,64
67,77
85,89
39,63
75,63
67,86
61,67
63,69
71,63
68,70
67,74
83,73
65,75
80,79
50,77
71,74
68,87
50,66
75,83
75,88
64,80
71,65
67,62
43,61
66,61
74,75
76,75
86,88
70,80
75,70
75,69
87,91
60,58
60,51
79,61
68,72
71,66
75,74
53,75
80,86
91,81
77,52
67,57
73,66
80,86
78,78
70,72
72,71
82,86
75,64
76,59
35,69
67,69
89,78
69,46
84,84
86,75
83,77
73,65
97,87
88,87
61,63
41,69
56,69
64,39
65,74
82,68
72,83
77,75
64,62
63,65
81,83
58,80
75,84
80,87
73,67
74,72
43,85
82,85
86,85
77,65
65,70
76,77
54,72
74,60
69,84
81,87
76,54
60,64
78,68
50,82
85,88
71,77
77,78
52,68
70,75
93,75
86,90
78,52
70,74
55,50
80,72
56,65
74,83
74,85
83,82
68,55
75,63
76,87
68,87
56,67
66,68
82,84
67,86
93,87
93,88
70,83
75,70
79,84
88,57
62,84
58,82
72,80
84,89
32,71
68,71
69,43
41,77
60,77
72,74
84,78
56,57
74,81
65,57
73,64
44,50
59,50
78,78
85,72
56,81
90,89
75,81
68,71
50,58
81,75
61,63
78,60
90,80
58,83
51,73
58,88
75,63
52,86
65,74
78,79
77,92
