grade1,grade2
71,69
70,67
84,78
96,81
86,76
88,71
74,86
92,74
79,72
77,54
58,69
99,95
94,73
72,52
70,78
83,81
91,90
73,77
88,68
92,98
82,55
94,55
66,63
91,76
100,100
94,90
79,82
70,72
91,97
96,70
90,66
89,80
94,89
67,56
80,50
96,94
96,85
74,70
91,93
76,66
80,75
71,71
92,90
70,77
50,36
100,90
75,86
36,41
65,41
89,93
93,89
72,70
86,95
79,60
94,84
86,89
93,90
91,96
77,77
96,98
84,91
96,87
63,79
81,68
90,99
95,93
93,88
97,76
39,73
62,73
65,57
46,67
50,67
98,80
99,99
88,81
81,61
96,72
92,90
100,92
96,95
88,67
81,64
84,65
64,74
81,73
94,81
84,90
91,73
90,87
73,72
99,96
71,77
84,95
