CS360,CS492
57,85
55,80
79,90
70,86
82,83
59,86
85,88
66,86
70,86
58,81
51,80
75,84
80,95
76,80
63,83
77,80
67,76
83,85
66,87
58,80
68,87
88,86
82,87
68,81
71,81
83,91
55,95
72,87
55,81
69,80
40,80
51,80
65,82
81,83
90,99
70,80
66,81
70,80
76,64
69,85
56,84
83,84
88,88
67,80
50,81
65,81
51,71
80,81
82,85
46,78
61,77
67,82
66,81
65,81
81,88
60,80
41,80
65,80
72,84
78,75
51,97
63,88
76,91
85,82
86,91
60,93
84,85
86,82
91,85
65,82
61,86
79,82
68,76
70,80
81,100
61,75
59,82
54,86
68,80
88,78
50,83
53,85
85,86
68,9
85,87
64,70
91,90
57,81
81,78
51,82
86,87
70,90
50,80
70,76
59,87
64,83
72,84
74,85
63,83
61,71
58,77
74,89
69,81
69,82
62,81
57,77
96,88
63,80
82,84
60,83
83,83
87,84
53,81
59,85
70,91
77,86
72,97
56,55
65,70
91,90
59,85
70,51
80,84
76,87
81,98
66,81
68,85
90,88
55,56
77,82
32,94
87,82
62,89
67,80
88,86
67,85
70,83
51,83
75,83
76,86
73,76
