grade1,grade2
83,79
83,68
87,91
86,85
78,76
76,87
94,88
59,61
85,89
74,83
81,70
84,45
99,96
72,63
91,91
80,63
78,92
91,80
94,83
84,60
96,79
85,94
94,100
67,89
93,87
99,96
84,90
79,55
82,64
58,74
99,60
70,44
79,77
93,99
92,87
63,65
97,96
98,85
72,84
85,81
85,94
89,86
95,93
81,80
82,75
80,82
90,90
93,98
64,72
87,93
94,100
78,82
89,85
93,91
95,73
92,100
68,68
70,75
83,79
100,74
92,83
91,87
93,63
76,93
90,100
92,100
85,98
83,94
83,53
80,70
96,84
58,78
91,93
81,84
80,81
62,85
84,72
88,93
74,85
100,100
87,84
99,86
78,82
82,62
62,40
98,99
69,70
77,89
63,42
63,50
72,70
86,95
79,97
99,87
77,79
66,70
100,97
82,78
94,95
85,57
87,71
90,87
97,79
96,100
84,100
87,94
85,91
90,79
84,61
90,59
93,97
99,100
77,85
80,57
69,65
96,87
83,77
