CS125,CS251
77,61
78,69
92,88
79,62
76,85
62,65
91,74
86,85
82,84
92,91
86,76
22,68
50,68
78,73
79,64
85,74
79,62
92,81
77,62
98,94
73,61
68,69
73,83
87,69
93,65
62,70
84,72
69,54
74,60
76,64
90,79
88,85
97,84
88,76
66,88
95,90
36,45
36,65
52,45
52,65
71,50
74,56
92,86
84,71
90,88
76,58
91,83
91,66
71,55
89,89
90,63
36,55
77,55
77,67
76,56
87,60
96,84
15,46
15,82
72,46
72,82
70,77
100,77
85,78
88,43
87,68
38,63
74,63
84,71
82,69
88,50
95,89
94,79
84,68
93,72
62,75
82,84
89,88
77,61
80,63
84,77
64,71
80,78
64,52
86,86
93,72
91,64
83,78
66,60
97,89
87,80
69,70
94,94
89,82
65,91
87,66
93,81
67,43
67,78
86,77
53,50
94,89
67,71
91,75
74,64
