CS354,CS486
73,94
87,90
71,72
78,75
81,80
89,88
77,63
86,86
75,50
74,72
73,66
78,81
83,87
90,97
71,74
81,75
85,90
61,74
76,71
79,80
64,72
71,80
57,58
77,83
22,68
76,60
54,54
66,67
77,70
88,93
86,84
60,67
80,82
76,69
59,70
91,89
64,76
79,75
81,79
89,87
80,71
58,78
81,63
78,78
68,85
83,57
81,78
70,78
84,79
77,64
74,79
88,92
70,55
86,77
77,66
86,67
86,72
67,81
67,54
75,73
87,76
50,60
61,53
58,68
85,85
85,91
70,92
77,75
70,92
80,83
67,52
64,84
86,88
67,67
84,81
78,76
63,80
69,78
50,73
72,62
89,73
57,71
62,77
64,40
78,79
76,78
58,67
71,67
87,89
79,76
86,77
78,69
82,59
76,69
70,77
85,85
88,75
80,73
81,84
78,75
73,76
66,79
84,84
85,81
84,90
77,78
83,85
80,81
78,86
67,62
75,67
68,55
77,50
62,87
75,74
70,68
73,60
52,61
57,67
52,64
67,81
83,76
68,71
85,76
91,80
82,82
96,95
81,81
60,50
71,79
79,74
76,78
80,64
68,67
72,64
69,78
85,79
56,68
68,81
70,78
75,87
77,75
61,87
98,87
81,87
67,82
84,88
75,78
81,67
83,82
87,90
68,78
63,76
76,84
69,86
60,74
94,94
79,73
94,96
44,65
72,65
85,92
68,86
73,80
89,87
87,80
70,74
73,76
50,53
53,66
70,79
65,66
74,73
70,68
90,88
72,77
64,66
70,74
63,77
56,85
51,52
69,67
76,79
59,55
81,74
75,80
80,79
81,82
64,65
74,77
76,72
77,83
80,90
78,81
72,70
68,73
76,79
79,72
80,91
63,81
85,82
74,74
99,90
62,72
71,71
74,73
87,82
69,64
76,76
76,79
72,76
74,75
64,88
62,54
78,78
69,80
70,75
75,76
58,80
83,84
79,85
91,71
90,94
68,66
69,76
86,96
76,72
85,84
93,92
68,79
83,93
83,64
87,88
72,80
82,60
82,68
60,67
82,84
82,90
81,82
67,83
70,68
68,61
72,66
69,83
85,91
73,59
77,43
81,58
78,85
74,82
63,75
70,66
70,83
86,95
74,77
52,72
82,86
80,83
78,88
80,82
66,84
76,88
57,5
78,92
69,61
79,66
62,68
73,82
68,68
54,64
69,76
58,62
68,79
79,77
78,88
80,83
78,86
71,74
86,95
83,85
74,71
75,85
73,50
62,81
83,82
84,73
86,79
81,78
67,77
70,79
65,84
79,86
78,53
44,55
68,81
63,78
84,75
57,72
85,89
82,79
85,79
84,78
77,84
90,76
81,74
66,75
86,95
61,58
70,50
72,73
64,58
51,71
78,73
89,95
83,86
63,76
65,77
68,55
72,79
82,88
77,71
73,91
66,67
65,69
78,89
71,64
83,89
59,56
91,88
67,69
76,96
82,76
64,68
71,76
64,62
91,99
76,78
76,80
66,73
81,86
82,83
72,76
81,89
75,70
83,90
78,65
73,76
61,69
83,89
80,81
74,56
84,88
73,83
80,76
76,78
83,87
74,64
78,79
72,75
77,54
64,66
