,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,265956,370,23,90,483,33,82
1,792757,370,29,96,483,31,99
2,663821,370,21,80,483,31,70
3,139927,370,33,60,483,43,81
5,927823,370,27,78,483,43,57
6,403860,370,33,77,483,43,70
7,671191,370,41,77,483,43,70
8,802383,370,27,82,483,43,82
9,148423,370,41,80,483,43,80
12,155496,370,27,80,483,43,92
13,942524,370,33,77,483,43,77
14,287987,370,41,86,483,43,88
15,157739,370,17,87,483,23,86
17,158128,370,41,66,483,43,74
18,553068,370,41,71,483,43,85
20,685995,370,29,87,483,31,90
21,957989,370,7,66,483,23,82
23,963029,370,29,88,483,31,96
24,308855,370,41,77,483,43,79
25,703751,370,41,71,483,43,67
26,970736,370,27,86,483,43,83
27,184336,370,33,79,483,43,81
29,186041,370,33,76,483,43,85
30,841534,370,33,92,483,43,93
31,450405,370,33,79,483,43,62
32,712979,370,21,75,483,23,81
33,714635,370,29,86,483,31,90
34,193702,370,21,68,483,31,68
35,980878,370,17,69,483,23,70
36,982580,370,7,75,483,23,76
37,984759,370,41,69,483,43,82
38,330046,370,41,85,483,43,81
39,723806,370,41,62,483,43,70
41,596380,370,29,74,483,31,80
42,731009,370,29,87,483,31,75
43,207735,370,33,86,483,43,86
44,601961,370,29,77,483,31,81
45,995289,370,13,93,483,23,99
46,604348,370,29,86,483,31,91
47,475963,370,41,80,483,43,79
48,476637,370,27,82,483,33,77
49,478067,370,41,81,483,43,71
50,347473,370,41,71,483,43,83
52,481876,370,27,80,483,43,76
53,484692,370,21,77,483,31,78
54,747635,370,29,86,483,31,91
57,752642,370,27,81,483,43,80
58,884453,370,29,81,483,31,76
59,884848,370,29,78,483,31,91
60,755603,370,27,79,483,43,78
61,755625,370,25,61,483,31,50
62,889016,370,3,71,483,23,63
63,365228,370,29,82,483,31,93
64,367763,370,33,71,483,43,90
65,892060,370,41,82,483,43,67
66,631757,370,43,66,483,53,76
67,632916,370,33,81,483,43,80
68,503116,370,29,88,483,31,67
69,372433,370,41,44,483,43,34
70,637703,370,21,71,483,31,72
71,642550,370,31,79,483,43,83
72,644626,370,29,92,483,31,84
73,383570,370,15,70,483,31,63
74,778032,370,29,73,483,31,81
75,387277,370,41,88,483,43,80
76,781255,370,41,83,483,43,72
77,916303,370,29,79,483,31,58
