,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,524634,360,27,72,490,43,76
1,266465,360,41,55,490,53,62
2,792065,360,23,77,490,51,76
3,531965,360,33,75,490,43,63
4,794400,360,31,65,490,43,77
5,141373,360,23,66,490,31,70
6,273177,360,33,65,490,43,72
7,797723,360,23,91,490,43,84
8,143030,360,37,61,490,53,56
9,668864,360,41,85,490,43,77
10,144975,360,31,62,490,43,76
11,931980,360,11,50,490,21,70
12,146601,360,21,54,490,33,65
13,802568,360,13,54,490,31,65
14,148179,360,21,68,490,41,85
15,411554,360,23,78,490,43,89
16,543870,360,37,68,490,43,84
17,544112,360,31,73,490,43,86
19,547192,360,27,63,490,43,86
20,681731,360,51,55,490,53,64
21,158133,360,27,62,490,43,75
22,290808,360,23,75,490,43,79
23,160205,360,23,40,490,43,73
24,160205,360,31,51,490,43,73
25,947403,360,23,65,490,31,81
26,162604,360,31,66,490,43,89
27,297285,360,31,56,490,43,72
28,822260,360,31,74,490,43,70
30,956230,360,31,72,490,41,73
31,170728,360,27,66,490,43,72
32,173740,360,41,44,490,61,51
33,305970,360,31,95,490,43,84
34,568680,360,51,50,490,53,80
35,438427,360,27,60,490,41,66
37,704831,360,27,63,490,43,86
38,838142,360,23,91,490,43,81
39,445790,360,23,65,490,51,83
40,577330,360,31,64,490,43,85
41,577594,360,33,53,490,43,71
42,315523,360,31,67,490,33,75
43,316801,360,37,86,490,43,78
44,317727,360,29,69,490,41,60
45,448964,360,27,58,490,43,72
46,187203,360,27,73,490,33,55
47,580819,360,23,84,490,43,79
48,580993,360,23,73,490,43,81
49,450211,360,41,73,490,43,75
50,189719,360,31,79,490,43,64
51,191006,360,37,51,490,43,74
52,584571,360,27,76,490,51,75
53,322491,360,31,55,490,43,71
54,453710,360,27,76,490,41,77
55,848930,360,41,68,490,43,85
56,325448,360,23,86,490,33,83
57,587720,360,31,73,490,41,85
58,456955,360,27,55,490,41,79
59,851141,360,33,58,490,43,75
60,196170,360,41,60,490,43,81
62,721569,360,23,76,490,43,78
63,986211,360,23,76,490,43,78
64,855932,360,23,79,490,33,79
65,463388,360,33,79,490,43,79
66,464961,360,23,59,490,53,76
67,204674,360,33,67,490,41,78
68,468945,360,37,67,490,43,72
69,469242,360,23,87,490,43,87
70,862759,360,37,85,490,43,86
72,471336,360,41,33,490,43,63
73,472339,360,41,72,490,43,74
74,997298,360,23,91,490,33,82
75,736900,360,27,51,490,43,83
76,475101,360,41,61,490,43,83
77,476353,360,27,78,490,43,82
78,870223,360,27,70,490,41,82
79,215168,360,27,91,490,51,81
80,478705,360,7,56,490,13,69
81,741084,360,23,62,490,41,72
82,479959,360,41,72,490,43,74
83,613418,360,31,58,490,43,79
84,483181,360,27,67,490,43,71
85,877331,360,21,77,490,33,73
86,746323,360,29,63,490,41,70
87,615617,360,31,63,490,43,80
88,486498,360,13,58,490,23,74
89,224408,360,33,62,490,43,74
90,879791,360,21,68,490,33,74
91,487698,360,37,50,490,43,66
92,619201,360,27,63,490,31,70
93,488245,360,21,45,490,51,82
94,488245,360,43,85,490,51,82
96,488815,360,33,57,490,43,72
97,619897,360,41,60,490,43,85
98,227964,360,31,69,490,43,73
99,490394,360,27,69,490,43,77
100,360153,360,23,67,490,43,79
101,229128,360,27,78,490,33,84
102,754307,360,25,39,490,27,64
104,885592,360,31,65,490,43,83
105,492695,360,31,75,490,43,76
106,624191,360,31,87,490,41,85
108,628068,360,37,80,490,41,80
109,366018,360,41,60,490,43,70
110,367687,360,17,59,490,43,73
111,500918,360,21,55,490,41,79
112,896338,360,33,79,490,41,75
113,504735,360,31,63,490,43,82
114,244825,360,27,86,490,41,79
115,770031,360,23,70,490,43,56
116,115091,360,27,47,490,41,74
117,115091,360,33,62,490,41,74
118,248422,360,33,81,490,41,76
120,773798,360,1,77,490,29,76
121,774811,360,23,50,490,33,82
122,382748,360,41,72,490,43,76
123,645552,360,21,66,490,33,74
124,122665,360,23,67,490,33,74
125,778643,360,23,55,490,41,53
126,385436,360,17,70,490,43,79
128,779164,360,27,44,490,43,73
129,779462,360,23,78,490,43,81
130,518161,360,41,45,490,43,57
131,126131,360,21,77,490,33,80
132,781716,360,15,51,490,39,71
133,519633,360,41,80,490,43,82
135,127843,360,23,69,490,43,82
136,652446,360,31,65,490,41,80
137,259654,360,27,79,490,43,83
138,390860,360,27,46,490,41,74
139,390860,360,33,54,490,41,74
140,522108,360,23,56,490,41,76
141,393110,360,15,72,490,51,77
