grade1,grade2
67,77
62,65
82,73
46,62
71,62
73,61
66,66
77,80
99,83
58,50
80,90
50,82
69,45
69,45
90,90
83,75
68,82
59,69
78,88
74,71
76,83
78,72
64,76
83,95
81,76
65,72
32,43
32,42
32,61
64,43
64,42
64,61
71,83
80,83
67,61
64,63
71,78
75,73
69,78
55,62
70,65
88,74
60,76
75,72
76,77
52,56
53,65
61,59
50,63
59,67
96,91
90,80
61,70
56,50
72,74
71,68
64,72
80,76
77,77
67,61
58,67
73,70
58,68
78,79
79,80
80,86
73,71
79,76
78,83
73,73
67,70
98,81
78,63
61,74
69,71
58,71
56,61
83,88
66,60
73,65
70,40
70,40
71,58
80,70
87,74
64,53
44,68
71,68
70,84
52,52
66,76
59,63
91,86
73,77
73,76
89,72
72,74
54,60
65,79
65,70
64,81
70,61
62,71
72,80
54,60
66,88
73,83
69,74
72,39
78,72
80,81
79,76
75,63
65,70
76,63
97,82
56,45
72,69
64,82
67,63
79,74
81,82
75,70
83,81
82,83
53,79
62,57
70,67
84,83
62,71
65,60
71,59
82,75
52,74
63,60
100,88
64,77
75,50
95,72
91,88
100,90
50,39
50,65
64,81
51,68
82,85
58,66
100,88
50,23
69,70
64,77
83,74
72,34
55,50
50,61
68,67
70,64
50,65
30,50
78,69
76,85
62,60
61,84
95,85
74,60
85,79
86,79
57,31
57,79
63,78
63,54
83,86
74,78
84,92
74,69
55,50
50,56
80,71
84,81
61,51
96,80
59,59
76,71
78,82
52,50
93,90
66,72
76,77
77,74
60,63
67,79
64,79
88,79
59,57
83,82
99,90
69,71
68,77
61,73
90,81
86,76
73,73
73,90
67,80
94,82
63,65
98,95
86,68
37,56
50,56
58,56
80,73
54,46
54,41
75,58
55,75
80,77
57,73
82,87
28,53
69,61
70,72
52,77
74,53
74,61
95,86
66,70
62,66
79,80
73,84
77,84
57,59
50,69
68,72
91,88
51,76
64,60
74,79
70,68
74,62
92,82
80,56
77,80
72,76
67,75
86,85
83,71
98,79
78,88
81,82
86,88
52,67
94,89
68,70
90,67
58,67
74,65
59,44
70,66
73,75
80,78
70,68
86,76
70,74
95,89
97,83
70,78
80,82
58,44
58,69
73,81
85,81
60,78
71,63
66,76
81,78
43,50
100,85
67,82
98,73
46,74
75,43
75,65
65,78
63,69
68,61
72,92
58,63
58,76
54,35
68,54
61,66
77,82
72,74
100,85
57,44
88,78
50,69
41,35
56,35
83,76
56,68
54,75
58,61
82,81
59,66
75,85
84,82
72,80
61,64
50,61
94,51
81,77
67,89
57,52
58,50
80,64
61,70
87,76
70,28
93,80
65,84
76,74
71,71
62,70
66,29
66,54
50,79
75,72
64,71
86,85
60,50
77,77
57,69
78,74
70,67
70,65
96,89
79,85
46,50
55,50
73,68
50,54
79,71
69,57
91,77
58,56
87,86
82,74
50,60
96,88
96,85
76,78
57,50
95,86
92,71
68,69
71,80
65,61
37,38
50,81
84,89
74,86
78,82
65,63
69,77
67,74
50,50
66,80
100,95
59,74
56,50
69,78
92,82
86,82
62,57
88,82
69,66
89,50
80,71
82,89
75,64
76,59
81,83
70,66
60,66
87,89
57,69
68,70
64,73
97,83
64,77
60,77
89,89
68,86
60,29
60,64
66,81
63,75
74,38
74,66
85,57
94,82
81,71
61,51
58,55
80,75
67,63
87,75
90,85
51,61
75,64
75,69
69,79
74,67
66,77
58,72
79,88
74,50
88,87
74,78
67,79
70,60
80,76
57,50
84,81
45,69
63,69
59,50
51,77
80,68
57,53
71,80
55,74
95,83
67,82
78,40
78,58
70,73
100,81
71,81
55,76
64,77
62,52
92,85
83,85
68,52
90,55
61,71
43,83
55,69
60,77
77,84
81,44
81,57
70,62
97,67
91,81
71,73
55,61
81,91
67,71
58,85
61,45
61,50
50,43
50,76
86,68
72,65
67,67
83,63
78,91
97,82
69,79
70,59
75,70
78,65
91,86
76,77
52,54
78,74
81,71
69,50
81,73
66,69
83,86
51,61
66,69
86,74
62,64
50,32
57,50
57,84
81,86
71,72
64,67
50,74
71,79
56,54
76,68
73,70
85,46
85,73
74,60
52,56
73,70
87,77
87,80
72,41
72,75
62,67
74,71
86,84
96,81
70,75
51,45
51,69
68,82
35,67
44,64
63,71
90,88
74,82
63,66
84,86
36,67
72,67
64,78
69,88
54,57
93,91
77,72
66,73
84,78
74,73
44,62
64,62
66,75
60,74
73,80
64,62
70,58
66,54
64,72
55,45
84,87
94,81
71,86
78,56
37,60
71,60
65,74
50,50
61,76
82,80
91,78
66,77
70,70
37,78
79,78
67,73
56,69
80,77
50,66
54,73
90,79
88,67
88,86
67,55
70,75
65,74
85,83
72,75
44,71
65,71
45,39
45,25
64,25
54,71
73,66
70,77
56,75
62,71
56,75
51,68
62,52
70,65
67,72
73,81
68,61
70,59
77,83
74,59
99,90
100,88
75,76
71,75
65,51
56,83
68,88
92,63
78,76
58,57
71,68
66,70
70,50
87,86
74,63
62,75
82,77
75,82
60,64
70,63
88,75
93,87
77,72
89,68
93,75
93,80
83,80
65,87
65,50
72,80
81,71
50,50
72,50
67,65
67,67
53,60
43,53
69,53
70,77
55,54
62,60
50,62
80,68
64,62
92,82
73,80
53,73
64,66
76,88
80,75
50,59
60,77
83,82
78,88
68,66
85,84
75,79
95,85
37,71
55,71
84,82
81,87
55,53
88,78
64,70
77,78
92,79
76,77
77,57
66,69
77,85
64,50
51,76
59,68
70,80
60,71
58,60
97,90
94,87
56,55
76,60
57,86
71,53
80,73
46,58
73,58
91,77
76,87
81,83
95,90
82,81
91,93
73,80
56,76
87,79
99,77
59,64
71,57
