CS360,CS442
72,87
79,80
69,72
66,59
73,75
92,58
50,79
86,64
89,95
72,66
76,80
63,70
96,80
68,61
76,45
85,72
72,59
78,70
79,60
95,93
70,78
78,79
72,52
81,44
66,69
70,85
89,81
70,58
80,72
86,69
82,83
96,96
94,68
59,50
93,95
79,93
83,71
80,64
83,78
82,58
77,99
71,65
60,73
84,78
94,92
90,89
95,90
93,70
73,73
65,65
80,66
98,70
68,64
78,64
89,84
88,72
93,100
87,80
93,82
84,50
74,68
81,94
67,75
89,87
79,56
72,78
90,81
66,70
92,82
87,73
85,54
62,64
85,83
91,75
52,38
82,94
74,70
80,80
96,79
88,92
60,59
57,75
61,29
80,77
57,57
86,74
57,59
99,85
86,92
87,84
69,62
76,70
79,80
68,71
80,62
86,68
94,82
81,85
50,63
98,95
73,66
91,91
72,57
61,62
83,75
