,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,526365,134,9,55,338,39,64
1,659166,134,7,46,338,21,73
2,659166,134,11,81,338,21,73
3,398848,134,7,66,338,41,74
4,923620,134,3,72,338,33,53
5,662695,134,7,56,338,37,54
6,927838,134,7,58,338,41,72
7,665907,134,21,57,338,37,80
8,801568,134,7,63,338,51,79
9,808030,134,13,50,338,27,86
10,679013,134,13,61,338,53,76
11,155208,134,13,64,338,41,81
12,549771,134,1,58,338,31,73
13,161999,134,3,60,338,37,43
14,690378,134,21,56,338,43,67
15,166635,134,11,67,338,35,59
16,953877,134,3,61,338,33,76
17,429651,134,3,65,338,31,70
18,955189,134,7,58,338,31,66
19,300271,134,11,78,338,37,81
20,308859,134,1,65,338,17,76
21,833862,134,1,54,338,29,72
22,178720,134,3,77,338,23,80
23,573237,134,7,42,338,47,37
24,573237,134,7,42,338,51,65
25,573237,134,13,57,338,47,37
26,573237,134,13,57,338,51,65
27,968187,134,7,79,338,27,74
28,708493,134,9,70,338,21,86
29,839734,134,1,62,338,41,69
30,973230,134,11,58,338,37,54
31,714194,134,7,55,338,27,76
32,714194,134,13,76,338,27,76
33,845973,134,13,50,338,53,64
34,456329,134,9,64,338,25,61
35,587957,134,3,54,338,37,77
36,458718,134,3,65,338,31,56
37,985575,134,31,58,338,41,64
38,987083,134,7,50,338,33,83
39,598805,134,11,82,338,41,80
40,992704,134,27,54,338,63,56
41,996767,134,1,72,338,37,84
42,741943,134,1,76,338,17,82
43,348979,134,7,64,338,51,70
44,873312,134,7,64,338,33,86
45,874130,134,11,67,338,23,76
46,752888,134,3,64,338,47,71
47,755107,134,13,46,338,27,62
48,755107,134,21,71,338,27,62
49,495147,134,13,60,338,33,62
50,761126,134,7,76,338,31,61
51,241229,134,3,57,338,43,72
52,766745,134,13,76,338,41,75
53,636892,134,1,43,338,29,62
54,636892,134,11,73,338,29,62
55,246253,134,11,68,338,43,68
56,379428,134,23,71,338,33,74
57,904805,134,9,77,338,35,34
58,257749,134,15,50,338,29,62
59,784726,134,23,41,338,33,71
60,784726,134,27,53,338,33,71
61,261829,134,7,60,338,43,65
