grade1,grade2
84,75
74,76
78,70
65,82
90,99
77,80
81,70
78,81
78,75
76,65
73,57
74,70
71,91
83,71
84,70
73,82
85,80
72,58
69,60
65,52
78,92
83,86
71,77
82,88
71,86
75,77
81,74
72,85
80,81
74,90
77,82
84,82
85,86
70,60
76,75
82,96
80,79
78,67
81,75
79,83
73,81
92,79
93,85
79,93
63,53
87,62
88,81
73,90
70,68
78,86
60,70
73,76
64,75
82,95
86,82
69,81
65,70
70,67
80,87
87,80
52,57
69,75
89,75
81,86
79,81
86,99
57,51
88,91
73,82
71,86
88,79
64,77
70,71
72,72
87,83
79,85
79,76
96,78
83,91
78,58
71,70
77,91
81,69
62,68
74,80
63,76
75,91
72,78
59,50
59,90
79,63
69,93
88,90
81,67
69,76
82,85
88,80
70,55
69,61
64,67
46,34
51,34
80,67
61,66
68,72
75,96
62,75
74,83
68,96
80,84
55,70
71,63
74,84
58,81
77,80
79,72
80,72
63,61
74,58
