CS341,CS350
53,72
69,80
80,65
46,69
61,46
61,66
63,65
59,88
68,63
74,73
69,74
90,94
62,68
89,91
52,71
68,58
53,69
91,59
50,70
53,50
90,91
56,70
64,68
80,72
58,50
50,61
58,75
57,67
78,83
85,82
58,81
95,80
75,71
80,82
64,80
52,70
69,81
66,91
68,77
72,50
54,67
92,85
59,67
62,74
62,63
72,65
50,61
71,50
87,75
64,64
58,42
58,65
71,67
75,79
59,66
56,69
44,79
59,60
53,50
83,91
53,77
79,77
73,67
71,72
63,69
77,69
43,40
51,55
59,58
83,75
72,56
50,39
50,75
70,80
50,74
78,67
96,87
62,60
73,50
59,38
59,61
50,67
57,66
61,83
73,92
50,34
76,91
58,56
78,66
67,82
46,65
50,65
52,78
59,60
100,84
67,44
67,59
73,81
89,88
65,78
50,82
72,52
69,78
52,42
52,60
57,61
63,44
63,55
57,78
43,25
43,65
92,90
86,82
53,70
59,70
61,58
64,65
71,65
67,66
54,47
54,64
78,64
63,58
96,91
42,64
64,81
69,66
73,55
50,59
67,69
41,71
56,71
55,81
56,58
66,62
51,32
51,51
53,57
97,89
65,78
63,74
53,53
80,67
61,73
63,68
65,67
75,76
68,81
70,80
50,44
50,61
62,40
62,50
67,58
45,61
67,61
58,62
43,57
69,65
62,56
62,68
78,71
69,70
69,70
70,74
62,66
62,53
80,80
74,70
56,32
56,66
51,50
85,76
79,91
85,71
57,71
45,60
77,75
65,73
80,46
80,73
57,51
58,59
100,91
55,56
60,74
64,64
71,70
98,91
69,81
60,50
65,56
83,78
70,91
44,59
74,83
78,68
64,64
78,79
72,68
51,73
79,67
62,56
71,79
33,73
55,55
66,65
79,71
58,67
53,46
53,50
75,70
71,67
69,59
63,76
84,87
63,66
64,69
44,65
54,45
54,59
77,84
65,67
54,77
88,83
60,45
60,79
72,60
71,69
54,51
55,59
85,87
43,80
37,73
66,67
52,72
56,66
77,86
70,75
59,67
62,65
53,50
87,92
75,57
44,71
100,94
67,76
64,70
70,59
69,60
56,61
77,58
90,70
65,67
50,66
78,73
67,71
62,62
60,74
88,80
46,50
45,50
76,80
66,70
100,85
93,81
58,79
67,72
53,60
95,65
73,71
80,75
30,66
50,66
59,50
68,71
73,69
64,73
56,65
68,65
77,66
63,70
65,73
97,91
71,68
67,67
56,50
95,87
57,70
43,61
66,61
