grade1,grade2
73,93
58,86
71,86
67,84
85,95
64,66
80,80
64,88
82,85
78,81
69,87
73,80
63,80
64,84
65,87
61,81
68,83
73,87
64,83
83,84
79,81
77,86
72,83
38,95
60,95
68,83
82,87
69,81
66,80
63,80
58,82
77,83
86,99
73,81
70,80
72,80
83,90
68,77
78,76
88,80
57,82
81,79
64,81
61,84
78,80
58,69
70,85
50,81
66,25
70,81
87,84
75,71
74,93
76,60
59,78
79,77
72,82
81,84
60,86
76,81
72,81
55,84
72,99
82,84
87,93
73,87
78,80
72,86
75,77
86,81
66,97
70,88
82,91
89,91
68,90
86,94
64,70
69,93
72,88
63,84
81,85
78,80
65,78
79,82
71,80
80,100
72,86
57,75
69,82
80,81
61,84
85,78
69,83
71,89
74,9
82,80
88,87
85,85
33,88
58,88
76,76
81,70
77,91
92,90
65,81
73,81
56,83
70,73
83,82
85,87
51,83
85,90
42,80
85,80
74,76
69,87
93,66
65,83
68,97
84,96
60,68
73,73
60,83
66,67
61,95
72,88
72,77
72,83
50,93
87,89
84,84
73,81
81,90
72,81
54,94
78,59
56,80
66,60
82,84
80,88
79,96
93,88
70,80
83,84
58,83
74,80
66,85
76,85
74,91
83,96
78,97
68,70
87,78
78,51
77,91
58,81
83,98
51,84
42,87
50,87
67,84
57,85
79,75
78,81
69,85
46,89
68,89
61,80
66,56
87,83
78,82
45,94
53,94
85,82
60,89
53,73
79,85
52,77
74,83
70,98
69,89
