CS342,CS456
87,94
78,87
77,71
67,82
87,78
92,96
74,90
77,74
94,90
53,60
87,83
73,73
76,77
68,86
67,84
86,79
80,72
66,73
68,65
84,84
63,66
85,80
88,84
75,72
68,50
81,75
64,71
63,62
72,73
83,92
74,63
65,57
88,89
69,71
70,79
42,50
66,50
72,78
68,87
45,62
86,78
71,77
78,64
69,62
70,82
70,78
35,77
50,63
67,72
81,88
82,71
88,83
69,66
62,70
84,86
67,74
73,86
52,56
84,79
61,60
75,77
61,75
94,95
70,71
63,77
87,82
78,84
69,74
65,76
78,61
78,67
59,69
81,88
66,67
66,50
50,60
83,75
60,74
72,75
68,67
81,87
38,64
59,64
68,62
83,81
80,80
59,82
79,71
82,74
76,64
78,72
88,80
90,77
77,74
76,68
67,52
63,50
70,72
86,72
53,57
73,73
69,62
75,64
78,85
66,73
79,71
50,50
59,73
82,82
74,83
50,65
69,55
55,52
86,81
86,87
77,85
76,81
81,82
61,73
70,67
75,86
84,76
70,73
82,69
78,80
63,79
83,79
76,82
75,63
71,70
85,82
83,86
79,85
87,78
85,86
65,81
67,75
66,83
80,76
61,83
62,77
64,80
70,51
82,83
85,71
77,70
62,81
91,86
67,64
80,80
80,78
82,81
84,81
80,85
69,66
78,69
67,68
70,59
83,74
69,78
58,53
70,74
59,68
69,67
59,65
86,73
50,54
81,81
68,80
78,76
51,80
75,70
89,84
88,66
73,78
81,79
72,72
77,72
79,87
64,71
79,68
78,76
90,81
72,75
88,92
75,72
75,81
70,82
81,77
54,55
77,79
78,83
56,52
52,75
72,71
57,81
65,67
73,69
74,88
79,75
80,85
71,81
82,90
76,76
74,87
77,64
82,80
62,67
63,64
61,52
84,77
63,65
61,72
91,78
79,88
84,91
79,71
71,77
79,82
80,80
72,72
76,71
79,80
69,57
87,85
77,86
88,86
71,85
90,86
85,93
76,77
50,62
61,50
71,60
81,80
76,91
81,71
70,59
86,73
64,66
83,69
72,55
74,64
81,88
73,69
38,61
75,61
70,71
77,69
73,80
82,73
78,83
82,86
68,73
63,92
93,94
77,75
57,76
65,68
58,57
74,83
71,62
78,88
79,71
86,73
77,79
74,81
50,64
83,86
84,81
88,74
81,89
79,79
75,86
81,79
78,82
71,59
76,63
67,55
64,72
80,59
65,62
81,75
87,78
85,68
71,62
88,81
76,69
86,73
82,71
65,58
54,66
72,87
72,63
90,92
82,86
80,70
68,67
60,79
54,55
69,69
79,80
91,89
55,69
81,73
81,73
87,78
58,76
64,54
79,76
72,76
73,81
53,58
65,69
86,76
75,79
88,84
77,82
84,83
86,81
85,63
73,75
38,73
69,73
84,77
66,55
67,70
68,64
70,75
79,81
82,84
58,63
62,70
66,58
71,70
89,91
90,86
86,85
90,92
77,69
82,81
66,80
76,67
88,79
71,69
51,66
68,74
86,77
82,87
83,83
70,91
60,63
73,81
87,74
86,90
57,67
63,76
77,79
89,82
87,86
69,62
44,70
76,70
80,84
83,73
80,85
70,76
58,72
87,84
76,82
79,70
79,88
85,94
71,85
78,55
53,70
77,75
91,84
87,95
76,74
86,89
90,68
80,87
70,78
64,79
84,85
86,89
73,69
84,81
42,26
42,80
45,26
45,80
85,26
85,80
46,74
80,88
43,76
60,76
71,66
66,63
81,87
66,58
88,85
75,71
68,59
80,91
82,81
68,64
