grade1,grade2
85,77
57,81
72,74
62,86
89,95
66,74
53,49
91,77
76,91
55,80
62,54
67,81
78,76
55,84
56,53
78,53
87,87
76,86
63,73
66,55
75,60
58,63
68,73
67,65
61,76
64,76
79,95
53,62
86,85
65,60
62,50
66,60
75,67
42,63
55,63
52,69
77,74
77,76
45,54
61,54
63,41
85,70
66,83
82,64
71,75
74,65
74,70
53,42
70,72
91,85
77,70
79,72
81,84
68,67
70,83
70,82
80,65
78,78
51,73
63,73
73,76
75,71
85,77
71,95
88,82
63,77
82,70
78,84
84,90
66,74
70,46
67,85
56,72
87,83
68,95
75,73
70,80
62,83
57,70
63,72
80,77
74,82
82,76
91,85
75,72
46,53
69,53
74,83
77,83
70,65
75,78
74,64
68,73
58,78
72,88
57,87
73,90
70,84
60,65
58,62
50,61
72,66
82,76
74,63
74,76
68,85
67,39
64,67
61,71
71,69
83,72
68,75
82,77
80,77
62,82
73,79
78,67
64,74
66,67
83,66
87,80
86,70
65,66
52,72
57,69
76,78
66,65
86,86
70,77
62,87
56,62
83,72
51,66
61,50
45,67
73,67
66,74
57,77
56,71
56,67
87,81
67,77
69,74
56,46
67,76
61,91
68,67
65,73
61,80
54,60
63,60
67,50
46,81
73,81
96,73
45,62
52,62
77,78
95,84
81,62
73,61
79,73
60,54
75,68
83,86
67,73
71,70
80,86
46,66
58,66
50,44
59,60
58,75
80,66
69,83
68,90
78,74
61,60
77,64
65,68
94,93
60,64
58,80
79,96
84,82
92,82
79,71
80,76
58,81
82,85
92,83
76,80
85,74
81,69
92,89
82,90
69,67
88,75
70,23
74,66
80,88
96,83
95,98
58,80
77,82
85,83
78,76
64,78
46,56
64,56
72,88
82,63
85,87
65,56
53,60
46,52
76,52
43,60
75,60
72,84
64,77
97,93
80,87
79,69
99,93
64,80
52,74
42,78
69,78
75,67
96,94
78,93
59,64
78,82
75,69
55,65
82,83
81,80
62,67
59,77
75,83
78,63
59,50
85,66
78,70
58,69
67,70
42,50
68,50
64,66
84,78
54,72
79,72
69,72
92,84
70,80
64,52
77,87
76,97
63,64
63,73
90,91
87,81
87,83
79,56
73,71
75,69
86,67
76,53
73,82
63,80
57,50
65,61
86,91
75,73
76,73
68,67
62,53
54,66
70,83
91,82
65,50
57,71
61,76
70,55
59,76
64,80
67,42
88,76
88,89
60,65
35,77
67,77
83,78
53,70
54,60
57,59
61,68
74,76
56,64
86,68
44,72
74,72
67,61
86,60
81,78
72,75
64,56
70,81
74,72
75,76
58,66
70,76
66,69
90,85
69,78
90,78
75,71
73,60
65,66
68,65
68,65
62,66
78,81
50,46
43,80
66,80
87,76
69,86
78,85
87,91
88,83
66,74
71,56
64,55
54,59
77,85
82,77
92,96
76,80
88,57
77,79
79,77
66,86
62,36
72,78
55,67
54,62
96,87
74,76
62,67
78,90
54,80
79,57
80,86
86,81
76,69
70,75
77,82
61,53
91,83
88,78
75,87
72,82
67,63
79,88
82,75
65,41
80,85
59,78
73,70
57,69
79,87
68,91
58,69
76,81
80,81
61,64
73,64
61,66
83,91
55,82
86,84
85,78
69,83
77,72
62,76
81,96
76,78
90,88
71,84
71,91
50,67
84,73
69,63
72,95
60,65
68,73
71,56
71,71
82,83
60,64
78,94
72,64
65,81
89,87
87,80
96,84
72,80
62,69
65,67
67,64
57,62
74,73
53,52
79,85
78,51
75,80
60,81
82,67
83,86
76,84
83,81
80,60
79,82
74,80
83,79
93,67
60,64
76,77
60,67
67,83
73,75
68,70
66,70
72,60
66,73
60,65
72,72
75,67
57,81
68,70
72,58
82,83
64,80
75,87
84,73
79,56
81,85
71,58
63,68
46,51
58,51
60,50
59,63
35,50
51,50
88,63
77,80
90,80
88,67
82,97
79,88
56,69
71,67
71,65
55,62
74,85
28,78
63,78
82,64
62,50
66,68
61,70
58,67
92,87
67,77
52,76
50,54
80,78
65,44
65,68
62,89
51,74
66,75
61,79
54,56
71,84
85,92
66,58
80,80
66,80
55,67
62,55
68,75
70,90
70,67
80,62
85,56
76,80
71,58
78,74
66,62
93,83
85,67
74,87
67,70
95,90
67,73
65,89
53,60
72,79
55,69
66,69
55,61
73,70
73,85
71,65
75,81
70,67
54,81
66,79
91,95
74,76
81,95
85,83
73,81
66,70
83,87
77,69
92,84
68,89
75,80
71,78
54,65
70,90
71,80
59,76
61,80
69,70
73,68
66,88
83,87
69,58
83,74
68,55
66,62
78,68
62,72
37,65
62,65
50,64
32,66
62,66
71,85
86,85
83,93
52,76
73,65
58,72
71,42
64,62
88,71
69,80
84,66
45,67
70,67
92,95
75,66
72,72
62,87
83,92
44,81
74,81
58,62
79,85
83,87
64,81
66,78
75,87
77,82
51,88
92,85
81,38
73,67
74,76
75,70
78,89
61,83
71,80
54,46
74,83
72,79
61,67
57,72
77,72
57,65
45,59
68,59
69,87
87,80
86,86
70,74
78,82
79,77
75,90
57,76
60,65
67,86
87,80
72,67
91,78
70,65
94,97
86,79
65,67
81,85
90,64
73,76
81,72
65,50
60,66
76,77
95,89
64,70
58,63
66,77
71,76
80,86
66,54
65,63
89,89
67,70
82,84
70,66
64,65
71,58
76,90
76,79
86,85
74,81
76,90
82,78
71,61
61,62
