,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,918323,488,31,45,456,35,71
2,526102,488,37,82,456,43,76
4,526476,488,33,45,456,61,99
8,398834,488,37,86,456,47,96
12,530998,488,29,70,456,31,72
14,531595,488,21,72,456,23,65
16,794158,488,27,77,456,33,66
20,533628,488,43,76,456,47,61
21,795984,488,27,77,456,33,73
24,534603,488,31,80,456,43,89
28,404241,488,31,45,456,49,57
30,667437,488,27,92,456,33,87
31,929778,488,37,90,456,43,92
32,143461,488,31,45,456,35,62
33,406172,488,9,72,456,11,77
37,800535,488,33,84,456,41,91
38,801399,488,29,71,456,31,78
42,409608,488,31,87,456,33,83
50,936796,488,21,73,456,23,75
51,937107,488,27,66,456,33,77
57,283238,488,21,85,456,35,67
58,677584,488,13,76,456,27,50
59,939882,488,37,81,456,43,81
60,808900,488,33,87,456,43,94
61,285019,488,27,84,456,33,75
69,158133,488,41,77,456,43,82
73,683941,488,37,70,456,43,62
77,161887,488,37,88,456,43,88
79,948648,488,21,72,456,31,62
83,294591,488,31,76,456,41,73
84,950086,488,27,80,456,33,82
87,164440,488,31,70,456,33,84
88,296334,488,37,62,456,43,70
94,692363,488,33,83,456,41,74
96,692679,488,17,73,456,23,69
100,432265,488,37,68,456,43,66
101,170256,488,17,71,456,31,79
104,565332,488,31,55,456,35,50
105,304120,488,23,69,456,31,53
109,175584,488,33,62,456,37,83
112,831705,488,47,77,456,57,83
114,570491,488,41,73,456,51,65
115,702533,488,37,73,456,43,87
120,442954,488,25,72,456,31,80
124,837331,488,43,70,456,51,77
129,840768,488,21,65,456,25,67
130,447575,488,41,45,456,43,63
133,317560,488,43,82,456,47,86
136,449201,488,27,84,456,43,89
137,712295,488,21,78,456,35,79
138,450561,488,37,43,456,41,70
141,190900,488,31,78,456,37,82
142,584199,488,31,54,456,33,85
145,192279,488,31,75,456,35,72
149,586709,488,33,82,456,41,84
150,586994,488,23,81,456,31,76
152,456290,488,21,45,456,33,75
153,587536,488,21,78,456,23,71
156,458552,488,29,85,456,31,67
160,983567,488,31,100,456,33,81
162,330040,488,37,71,456,43,88
163,592822,488,33,67,456,37,52
164,854990,488,29,84,456,39,77
167,462370,488,23,80,456,27,67
172,725975,488,21,93,456,29,86
176,465152,488,27,59,456,31,59
177,465896,488,21,66,456,23,63
179,861511,488,21,92,456,27,87
181,599796,488,23,74,456,31,69
183,206978,488,33,97,456,43,86
184,731472,488,21,85,456,23,83
185,469609,488,27,88,456,33,86
186,470742,488,41,63,456,43,54
189,209846,488,31,72,456,33,74
191,603374,488,43,81,456,47,67
192,472339,488,41,51,456,43,68
194,210593,488,37,86,456,43,80
195,604300,488,41,77,456,43,84
197,212027,488,41,76,456,43,78
204,739497,488,51,69,456,53,85
206,611330,488,37,72,456,43,84
208,481224,488,27,56,456,37,55
209,219195,488,23,64,456,33,72
213,351971,488,25,71,456,31,68
214,876322,488,15,88,456,25,62
220,355015,488,27,73,456,33,87
222,749303,488,31,51,456,43,41
223,489068,488,33,87,456,41,71
225,358392,488,25,91,456,39,73
230,229325,488,33,78,456,41,72
231,360593,488,27,71,456,33,54
233,493191,488,41,90,456,43,67
234,231534,488,41,89,456,43,87
235,362607,488,15,68,456,31,81
238,366018,488,41,39,456,43,63
239,628260,488,31,64,456,37,75
244,367784,488,43,39,456,47,41
245,367784,488,43,39,456,57,75
247,367784,488,53,45,456,57,75
248,368144,488,33,85,456,41,86
250,631476,488,37,68,456,43,83
255,241630,488,37,83,456,43,85
259,505852,488,41,75,456,43,73
261,769467,488,41,64,456,43,76
267,511103,488,21,63,456,31,70
269,118092,488,27,93,456,37,89
270,642974,488,43,84,456,47,89
275,120050,488,31,84,456,37,93
279,646820,488,43,80,456,47,78
281,778793,488,29,68,456,31,74
282,254739,488,21,64,456,23,82
287,518208,488,31,89,456,37,81
288,387250,488,23,82,456,27,85
296,653133,488,51,77,456,53,79
297,915647,488,41,86,456,43,91
300,916636,488,29,75,456,31,81
301,654503,488,37,90,456,43,94
304,261605,488,27,90,456,41,78
