grade1,grade2
69,71
72,70
76,90
85,72
94,81
86,73
86,73
72,83
77,72
69,76
81,71
81,62
65,50
77,63
74,34
82,87
71,62
71,63
81,88
98,95
82,84
75,74
82,85
81,82
77,62
80,82
82,64
74,80
75,52
86,73
77,85
78,83
80,81
90,80
82,86
68,69
79,79
77,74
87,82
81,71
82,78
83,94
72,96
77,78
82,61
87,76
64,64
93,87
77,87
82,72
58,45
80,75
85,69
85,87
71,85
78,81
78,85
76,72
76,60
80,73
72,67
82,62
76,54
87,88
80,73
91,86
77,89
84,86
76,82
82,63
78,75
76,62
85,73
84,92
62,75
76,80
73,84
77,58
94,82
80,79
86,90
67,64
77,81
92,84
76,70
79,80
80,69
81,87
83,83
74,82
85,70
83,75
83,89
79,68
80,78
68,69
85,88
79,76
77,71
82,78
