CS245,CS350
60,64
71,94
79,60
81,64
76,86
53,80
90,80
77,65
69,41
69,69
67,71
67,76
68,71
81,46
81,66
97,86
50,46
50,46
64,46
76,64
66,79
73,92
60,62
68,75
90,83
54,65
68,65
63,64
88,90
92,94
80,73
84,30
84,88
95,91
50,77
82,63
94,79
76,73
72,80
76,77
73,46
73,74
65,61
85,94
61,65
71,58
85,97
62,50
88,73
76,85
67,68
89,96
87,80
65,73
74,63
76,59
55,70
84,65
76,67
100,99
79,81
89,73
81,74
52,65
57,70
71,75
52,69
51,66
75,53
60,63
74,71
73,85
41,69
59,69
68,70
92,76
82,64
66,85
62,58
70,68
87,72
77,80
64,70
78,81
67,80
76,76
50,55
63,66
80,71
66,70
76,46
76,69
58,60
70,55
80,70
60,71
82,59
63,63
78,72
87,44
87,70
37,71
83,71
86,91
78,82
90,67
72,81
62,68
81,80
78,72
84,72
83,68
60,59
77,79
79,70
100,81
65,27
65,61
50,61
83,77
75,81
94,83
82,73
86,62
74,65
74,73
81,98
58,45
58,71
89,81
77,80
72,67
58,72
84,70
81,76
69,62
94,65
52,71
61,58
60,65
80,80
74,68
80,85
90,76
64,54
83,70
83,71
58,56
80,80
76,71
61,57
73,70
77,73
54,57
95,90
64,64
87,86
84,77
73,81
68,93
89,68
74,78
76,81
73,83
89,69
68,71
50,70
58,77
69,50
71,72
79,81
77,54
90,85
70,39
70,75
90,67
71,59
89,61
74,63
74,43
74,74
65,71
63,63
81,68
61,63
66,83
69,65
82,80
63,50
80,71
60,34
60,61
67,50
61,76
72,78
83,73
73,75
82,75
64,64
65,45
65,64
60,71
74,67
51,52
77,52
55,69
69,36
69,42
69,65
73,66
94,99
69,74
80,76
69,67
83,86
80,87
89,66
71,75
78,75
93,87
87,65
58,69
68,58
78,67
73,79
29,60
60,60
62,68
56,68
72,86
82,71
71,75
65,50
79,69
72,77
83,77
70,67
80,73
86,72
68,62
56,70
70,62
85,82
41,70
61,76
72,82
50,35
50,67
76,55
73,89
40,69
67,67
86,88
75,69
85,79
100,84
100,97
47,78
82,82
44,40
72,97
74,76
62,41
62,56
81,65
61,82
77,33
77,55
61,63
45,66
65,81
100,96
89,93
67,51
86,37
86,81
70,58
56,56
93,80
71,70
88,70
75,39
75,75
64,74
73,43
73,82
65,86
60,77
74,85
70,56
76,74
69,69
52,66
74,60
75,76
61,63
69,89
78,87
72,60
63,50
84,85
83,71
57,38
57,61
86,77
75,77
76,68
62,67
81,70
60,50
77,87
86,86
56,78
84,88
92,77
82,83
92,83
96,74
100,92
74,74
72,40
72,34
76,83
68,85
90,86
61,68
94,91
88,68
85,56
95,90
57,63
76,82
84,67
44,73
45,73
93,86
65,61
83,93
73,75
58,70
89,82
80,67
79,72
58,64
71,58
79,72
82,94
57,68
75,79
85,84
77,32
77,68
99,98
40,73
85,89
38,70
46,62
84,62
66,56
57,65
60,73
60,52
88,85
74,44
74,59
82,78
75,81
86,88
80,56
68,77
71,58
75,78
76,68
87,83
81,62
69,78
78,58
67,80
87,81
63,58
60,83
51,51
90,58
52,75
72,52
65,78
74,78
71,77
81,42
81,60
74,64
79,67
81,85
88,74
71,56
90,83
91,85
57,60
80,72
93,91
90,95
92,88
92,89
75,44
75,55
59,80
74,62
55,70
69,74
58,50
100,93
