grade1,grade2
64,67
84,69
72,87
85,78
82,89
80,77
79,85
76,70
82,71
73,38
59,66
71,88
64,62
82,82
68,59
92,90
50,45
50,75
93,89
60,79
71,53
70,54
52,65
57,74
67,77
82,95
76,40
76,59
51,89
75,91
63,89
73,82
56,80
62,63
86,84
77,80
68,68
77,81
67,76
72,58
76,89
73,72
67,82
67,77
74,80
79,91
80,75
64,85
53,66
61,61
63,79
99,94
69,80
50,77
96,94
81,85
76,80
67,84
67,58
70,40
70,65
54,84
69,79
64,73
56,60
80,81
51,92
73,83
68,78
54,79
62,89
69,72
77,68
81,75
75,70
59,68
59,78
73,81
87,88
69,85
89,65
84,84
75,76
65,65
65,74
76,79
69,61
63,82
50,77
76,89
61,74
61,60
76,81
63,68
74,77
64,65
62,75
73,83
69,50
56,66
62,64
82,90
55,80
68,70
61,77
75,65
67,83
88,86
66,80
74,87
79,80
70,76
53,57
88,84
65,72
68,67
62,71
71,70
65,66
70,78
83,90
73,76
89,65
43,67
52,67
88,100
80,90
77,86
73,87
70,88
66,71
66,65
79,67
92,87
85,63
80,71
60,58
66,64
75,69
69,78
68,24
70,82
76,75
75,67
56,84
75,86
67,58
82,69
57,56
76,76
76,70
50,53
54,78
61,74
70,83
46,73
61,73
72,78
71,72
94,77
65,50
73,84
76,91
80,81
76,85
66,77
66,73
83,86
79,82
63,61
73,70
65,76
81,73
75,68
57,68
76,90
66,63
63,77
68,64
77,77
93,89
68,63
82,83
75,84
69,62
67,86
62,67
67,92
78,69
56,63
63,70
73,74
61,73
79,75
74,79
66,77
70,74
74,87
72,94
69,63
51,66
68,72
77,83
79,88
65,80
60,65
75,62
52,61
67,75
66,75
91,88
75,86
78,62
62,70
79,69
95,91
75,58
67,77
66,51
70,61
60,72
85,66
65,87
64,69
73,65
75,74
84,68
52,75
70,86
81,81
63,52
80,57
39,66
73,66
62,80
73,85
73,86
68,78
64,72
68,71
68,59
67,86
70,64
61,75
52,59
51,78
67,46
83,84
70,91
84,75
67,53
69,77
66,31
66,78
76,65
73,81
40,87
82,87
93,87
85,92
86,63
60,69
78,39
45,74
63,74
69,68
76,78
76,83
77,75
61,62
71,65
63,83
75,75
75,80
67,79
85,84
85,89
79,67
68,87
90,64
74,67
72,79
81,81
72,72
76,85
78,85
80,81
79,65
62,70
52,77
69,72
66,60
67,82
70,84
81,82
88,87
64,78
64,54
66,64
70,68
75,82
75,88
85,77
75,78
61,75
70,68
65,67
79,75
90,75
83,97
92,90
69,52
76,75
71,74
50,50
82,75
69,72
55,65
85,83
53,85
76,79
68,85
80,88
81,82
69,55
70,63
81,87
87,87
62,67
75,68
78,84
69,86
78,64
86,91
96,87
86,78
89,88
64,74
73,83
59,70
75,73
82,84
76,57
69,68
60,65
79,84
75,82
79,80
60,84
84,89
57,71
72,80
80,76
75,43
33,77
65,77
80,74
92,78
53,57
79,85
77,81
57,55
59,57
91,87
57,88
79,64
57,50
81,78
72,72
68,81
77,89
87,81
83,71
72,74
57,58
73,75
63,63
80,60
74,80
72,83
80,81
93,85
61,73
79,88
61,63
64,86
64,74
87,79
73,82
75,92
67,66
69,87
79,84
69,59
77,85
89,66
72,87
82,81
80,79
83,73
65,61
80,71
68,75
79,81
80,94
83,74
71,67
63,76
63,60
71,72
51,64
72,85
66,80
86,86
89,86
69,71
53,50
83,84
79,55
69,74
62,82
70,78
66,82
80,80
65,65
46,50
67,50
34,70
73,70
81,84
62,66
69,66
80,85
79,62
76,70
86,96
63,81
73,75
65,69
62,81
65,50
64,78
82,73
85,72
60,67
77,67
79,74
55,76
91,72
66,85
73,64
75,91
81,78
53,77
73,67
76,85
56,77
66,77
69,72
81,85
75,70
45,52
50,52
54,69
84,79
64,63
61,87
61,77
90,86
67,74
65,71
85,68
80,88
60,78
79,73
77,74
72,70
70,58
52,59
84,83
71,68
74,73
77,65
70,74
67,71
82,76
81,75
56,66
59,72
63,78
68,89
77,86
74,94
50,59
50,80
61,75
86,81
71,88
74,78
84,65
61,75
93,86
84,83
77,70
62,80
76,61
54,86
77,37
50,65
75,81
67,66
80,77
72,84
84,75
68,50
64,78
50,59
72,59
84,81
51,51
68,90
81,85
54,73
58,84
81,81
59,73
66,58
57,80
72,80
76,85
67,73
76,73
73,66
78,80
85,72
72,78
69,78
99,97
84,73
51,74
56,60
64,68
89,90
67,82
63,60
51,81
71,36
87,59
91,88
71,74
78,87
63,83
75,80
62,62
63,77
65,66
67,64
57,67
67,81
67,84
86,81
71,71
82,80
56,73
77,80
77,77
58,62
71,66
70,91
53,58
93,88
72,58
66,84
66,71
73,78
87,88
78,85
61,81
78,67
67,66
58,75
51,80
