grade1,grade2
83,87
80,83
58,73
75,81
81,80
81,80
86,57
70,73
70,86
78,81
67,66
83,83
80,55
86,90
46,69
75,58
75,72
71,80
83,52
62,70
65,60
89,75
80,92
74,75
91,71
71,53
56,89
95,78
64,57
98,92
58,55
87,68
95,86
95,84
68,85
78,68
79,68
85,67
86,83
60,61
60,71
97,90
60,67
96,92
92,87
75,71
37,66
76,66
67,72
77,67
78,91
78,72
68,59
80,82
61,72
74,56
69,82
52,85
39,80
55,77
70,60
80,76
75,85
92,90
78,93
67,67
91,79
91,93
83,67
72,80
74,78
86,62
68,91
63,86
46,73
79,73
71,71
82,76
82,83
100,97
76,71
68,82
71,96
61,78
81,73
81,74
70,70
