,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
3,789824,343,29,69,446,39,85
4,790931,343,31,83,446,37,85
5,924921,343,31,61,446,37,72
6,401989,343,31,78,446,37,84
7,927348,343,33,76,446,41,86
8,403527,343,19,80,446,29,82
11,146062,343,31,53,446,37,71
15,283452,343,23,63,446,31,82
16,283841,343,23,82,446,27,81
18,284991,343,33,67,446,41,86
19,809553,343,31,71,446,41,89
21,419004,343,31,71,446,37,85
22,943990,343,33,78,446,41,88
23,421562,343,31,74,446,37,78
24,290808,343,31,64,446,37,81
25,159949,343,33,55,446,41,80
26,686674,343,33,86,446,41,80
27,687361,343,33,56,446,37,72
28,294200,343,33,71,446,41,77
30,689050,343,31,88,446,37,84
31,296695,343,31,79,446,37,70
34,696053,343,11,72,446,17,70
35,959110,343,31,76,446,37,90
36,567813,343,23,76,446,31,81
38,177270,343,31,75,446,37,80
40,440425,343,33,74,446,41,85
41,836084,343,13,82,446,17,72
42,312164,343,31,43,446,37,67
44,574548,343,19,69,446,29,76
45,313781,343,31,86,446,37,83
47,185885,343,19,61,446,25,75
50,580539,343,31,87,446,37,84
53,976944,343,23,69,446,31,80
54,847409,343,33,57,446,41,69
55,192215,343,31,80,446,37,77
56,717056,343,13,81,446,21,87
57,586994,343,21,78,446,31,78
59,194153,343,33,86,446,41,83
60,721302,343,23,54,446,37,71
61,854095,343,33,74,446,41,78
63,986152,343,33,82,446,41,84
64,331770,343,33,83,446,41,77
66,595358,343,23,73,446,31,76
67,859678,343,31,86,446,37,84
68,204476,343,31,81,446,37,76
69,730056,343,33,75,446,41,87
71,993216,343,33,67,446,41,76
72,731918,343,23,79,446,31,66
75,870311,343,21,69,446,29,60
76,739497,343,31,60,446,57,81
77,347787,343,31,60,446,49,85
80,228065,343,31,75,446,37,71
81,627073,343,31,77,446,37,87
82,103216,343,31,80,446,37,72
83,628781,343,31,73,446,37,89
84,498827,343,31,74,446,37,88
85,373117,343,33,81,446,41,92
86,374049,343,31,52,446,37,79
88,905254,343,31,82,446,37,84
89,250100,343,33,78,446,41,85
90,775007,343,23,72,446,37,75
91,120378,343,31,80,446,41,88
93,518208,343,31,87,446,37,76
94,652446,343,33,66,446,41,78
96,130852,343,33,57,446,41,62
