CS245,CS458
60,51
76,52
73,87
88,78
62,45
91,88
64,63
78,76
72,76
65,46
93,82
74,68
92,84
73,76
68,50
62,70
79,79
56,58
70,27
41,76
62,76
72,79
50,55
72,83
61,80
65,86
75,68
65,88
69,86
69,82
83,84
74,79
90,83
44,71
45,71
80,71
83,88
82,92
75,83
75,83
68,81
71,76
81,64
52,57
58,56
67,59
92,84
84,85
81,89
65,76
64,86
83,63
69,79
44,52
58,52
70,73
63,72
55,50
55,78
79,91
96,91
65,79
75,81
66,81
64,79
53,71
65,60
69,77
68,62
73,62
82,70
87,78
63,88
50,75
63,86
80,63
83,73
86,82
98,82
70,46
55,69
38,69
61,69
93,37
77,84
78,62
81,80
76,87
66,73
68,80
100,89
70,62
65,59
90,79
96,88
80,84
81,82
58,79
62,66
67,45
67,54
53,64
76,80
65,78
93,80
84,72
85,78
84,79
64,64
95,81
63,68
69,88
92,81
99,98
71,73
78,80
61,76
88,80
60,67
93,61
68,70
77,81
73,75
50,51
70,62
75,72
60,83
84,79
68,83
60,76
60,59
75,70
68,72
