CS360,CS454
72,87
84,78
80,89
55,77
87,85
68,70
71,38
73,88
86,82
56,45
56,75
69,53
38,54
78,76
72,77
92,95
56,40
56,59
98,89
81,65
56,89
62,80
70,63
69,68
82,76
55,58
80,89
86,72
72,82
74,80
66,75
70,85
96,94
76,80
50,77
87,85
82,80
61,58
59,40
59,65
82,64
73,79
70,73
63,60
73,83
50,78
59,89
71,68
86,75
67,68
65,78
70,81
91,88
88,65
76,71
74,76
66,61
81,82
40,77
65,77
61,70
85,74
51,60
70,82
66,81
63,68
90,79
63,77
60,65
89,83
57,66
86,90
86,65
53,83
89,86
66,80
84,87
53,57
91,84
70,67
72,71
53,70
72,66
58,78
76,90
76,67
86,100
58,86
75,88
57,65
81,67
89,87
68,63
76,71
63,58
69,64
71,69
56,24
62,82
72,75
85,67
78,84
76,86
50,58
64,56
52,78
91,74
57,83
30,73
81,73
54,72
87,77
65,50
74,84
92,91
83,78
76,85
55,77
87,86
90,78
54,82
77,61
70,70
55,68
68,68
82,90
80,72
66,77
55,63
69,84
68,62
78,86
78,67
87,92
58,70
75,74
74,73
84,87
66,94
78,63
65,66
69,72
76,65
81,88
73,80
63,65
69,62
89,86
66,75
81,75
75,72
83,88
81,86
79,62
89,80
57,77
56,51
69,66
87,87
59,69
70,68
72,75
73,86
78,81
66,52
70,66
55,80
80,85
84,86
78,72
73,71
55,59
51,64
69,46
79,91
82,75
60,53
74,77
59,31
59,78
66,65
83,81
96,92
75,63
71,78
88,83
87,71
58,65
85,75
59,80
77,79
71,84
84,67
72,87
84,64
72,67
81,73
67,79
94,81
55,85
65,81
56,77
51,72
40,60
51,60
73,82
82,82
88,87
57,78
50,54
60,64
65,82
95,88
86,78
64,75
72,67
65,75
82,97
72,53
73,75
70,76
57,50
86,75
65,72
53,65
89,83
70,85
80,79
83,88
71,55
64,63
88,87
78,87
74,67
76,68
79,86
79,64
84,91
92,87
86,78
73,74
84,83
62,70
66,73
66,57
70,68
76,65
85,84
81,84
57,71
73,80
86,76
60,43
77,77
74,74
68,57
87,85
80,55
56,57
55,88
59,50
60,72
67,81
96,89
78,74
74,75
59,63
85,81
78,64
51,73
75,88
56,86
59,74
72,82
85,87
83,84
81,85
76,66
81,81
85,71
82,81
79,94
93,74
58,67
62,76
59,60
79,72
75,80
91,86
63,71
76,81
44,50
77,76
83,84
67,70
82,55
68,74
92,77
78,82
85,29
80,80
66,65
68,70
50,66
65,66
75,70
61,81
71,75
60,69
71,50
65,78
75,67
50,74
75,76
76,72
58,85
75,64
85,78
66,67
84,85
63,77
71,77
73,72
86,85
67,70
60,69
74,87
93,86
76,72
70,71
46,78
89,73
89,87
66,68
54,74
65,71
88,75
72,66
52,78
83,89
75,86
74,94
66,59
68,80
50,75
90,81
82,88
81,78
82,65
73,77
66,75
93,86
91,83
77,70
56,61
85,37
64,66
81,77
53,50
63,78
67,59
81,79
66,51
85,90
68,85
64,84
58,58
58,80
60,61
72,73
79,66
81,80
82,78
73,78
50,60
90,90
65,82
49,81
85,36
91,88
73,74
80,87
85,77
56,66
54,64
46,67
77,81
74,84
73,71
83,80
72,73
77,62
87,84
73,66
69,91
37,58
79,58
72,84
79,71
89,88
73,85
68,81
79,67
66,66
76,82
63,80
76,73
63,75
70,62
76,88
82,72
51,76
81,94
64,70
86,99
61,76
88,83
67,74
85,64
88,85
61,65
58,42
58,88
64,53
77,71
85,85
68,85
80,81
63,63
85,91
60,66
53,68
73,80
56,69
88,77
62,69
94,81
76,74
87,81
68,87
87,95
78,83
69,94
74,87
58,53
71,78
79,70
58,76
93,88
69,74
81,70
57,75
92,76
76,81
61,58
71,77
84,50
58,68
84,73
77,68
86,81
62,78
72,76
84,66
72,92
79,71
85,89
86,79
79,62
84,83
81,77
91,80
56,85
83,78
50,69
67,75
57,76
78,82
76,76
86,70
79,79
68,71
59,64
80,93
89,96
68,89
77,73
66,50
77,91
61,71
82,83
59,73
78,82
72,77
55,66
71,82
81,90
85,72
67,74
88,63
69,76
66,66
59,64
79,82
53,81
70,79
62,72
63,74
71,77
74,78
64,59
76,78
65,75
68,68
89,78
87,76
75,67
82,85
85,77
60,50
72,76
77,77
77,66
80,91
90,64
84,62
33,62
81,79
66,65
85,94
76,74
87,95
73,75
64,56
85,85
64,84
68,59
93,86
74,76
91,86
65,78
62,78
58,52
66,80
88,87
70,57
57,68
78,50
68,60
68,66
88,86
91,94
79,82
76,77
75,62
87,84
85,61
74,89
76,73
69,74
68,74
92,67
68,80
78,81
62,74
72,75
46,65
63,65
57,70
84,84
70,91
84,84
53,74
86,89
91,88
68,63
60,57
63,79
69,86
62,63
62,67
76,75
81,81
50,73
85,83
88,80
87,80
91,77
67,70
87,73
87,77
71,75
52,57
63,55
58,66
72,60
64,71
64,80
65,78
82,81
64,74
58,67
65,74
94,83
77,79
87,86
79,86
84,74
77,79
63,70
70,50
80,87
94,90
70,75
54,79
61,39
46,76
70,76
87,63
54,65
74,58
72,71
93,96
81,85
62,72
88,75
68,68
63,68
44,70
52,70
61,52
74,72
82,72
45,50
83,86
74,84
74,78
60,69
75,69
58,77
71,81
99,89
64,78
81,68
78,84
83,43
59,56
46,58
71,58
57,61
95,64
75,72
72,92
62,75
67,85
63,58
50,77
60,75
76,82
65,75
87,86
77,75
88,80
87,100
80,77
68,54
86,90
83,77
68,62
56,63
77,61
58,62
57,71
75,78
91,84
80,83
63,85
92,85
71,71
86,80
60,66
76,83
83,89
74,60
62,72
67,74
83,89
87,77
72,75
81,65
80,82
92,93
69,71
65,76
61,75
81,76
68,71
67,71
52,50
70,83
73,68
59,83
76,78
78,75
58,50
65,76
80,89
79,77
68,77
80,65
78,79
62,78
63,50
59,64
70,78
55,67
55,86
87,66
67,66
80,100
82,85
86,79
74,70
77,82
73,65
87,90
73,84
76,90
74,83
76,15
68,90
81,88
77,78
72,86
70,75
49,70
67,70
77,91
75,78
86,86
91,82
84,91
56,73
67,69
58,85
63,63
65,54
69,66
70,78
71,80
79,72
73,70
88,87
97,90
91,78
58,68
71,86
57,79
82,87
63,81
86,82
67,79
80,72
77,83
92,87
59,75
82,95
70,71
61,74
57,70
87,94
58,86
67,71
78,87
78,64
66,70
71,77
77,74
73,76
85,81
79,91
80,72
57,60
76,84
71,67
76,72
78,59
72,83
87,81
76,77
64,71
60,51
77,82
71,83
72,77
94,87
77,81
66,61
86,88
70,67
82,75
90,96
75,92
78,84
77,83
69,81
84,69
93,67
57,50
92,88
84,90
77,70
68,72
73,60
60,68
77,79
82,75
54,66
78,83
89,95
61,59
90,72
93,80
76,57
55,54
88,87
83,86
84,90
63,65
91,88
93,68
67,70
72,77
66,77
78,89
71,77
89,84
68,77
77,83
90,77
75,59
64,75
83,88
68,63
75,67
95,82
87,84
62,86
71,84
50,84
100,84
82,80
91,72
71,78
51,34
85,76
88,84
90,91
70,50
87,75
75,79
68,66
60,30
71,75
77,77
93,80
69,83
75,77
91,73
63,79
81,81
76,66
73,81
66,62
61,77
68,54
51,65
88,85
78,87
87,78
83,86
69,57
90,78
62,79
74,88
63,60
81,87
72,68
51,89
52,77
83,66
74,74
