CS241,CS457
75,70
94,93
88,81
65,86
63,73
92,81
76,78
72,91
75,74
64,81
79,73
80,94
77,74
62,68
64,76
85,89
62,78
84,74
80,80
70,64
91,96
67,68
80,68
86,72
71,85
72,70
64,73
61,64
71,64
81,52
98,82
67,77
87,79
43,80
60,80
72,65
63,74
87,84
88,74
42,76
72,76
70,73
69,64
87,72
68,44
94,85
87,86
83,68
81,70
74,79
92,90
50,58
81,77
89,57
73,84
88,75
84,82
70,64
73,91
96,94
92,84
82,68
96,80
71,80
79,68
62,59
67,53
72,84
68,77
85,80
77,68
83,70
70,82
72,65
69,77
95,77
78,69
92,81
50,81
71,58
74,80
90,77
80,52
60,86
55,52
72,93
86,78
57,62
71,73
50,55
83,74
71,65
63,68
90,96
76,60
65,68
66,71
62,58
91,87
63,60
60,87
71,73
72,60
71,51
99,87
63,60
71,76
62,69
77,50
87,91
78,81
91,87
62,52
77,64
83,75
62,79
94,55
73,69
95,81
69,70
46,84
84,84
64,68
99,92
46,64
70,64
66,56
81,77
78,70
64,75
85,86
67,79
72,75
70,70
76,85
54,71
75,60
62,59
67,77
76,71
69,77
89,70
92,80
61,58
56,59
61,77
79,64
82,77
86,88
83,71
52,65
61,54
60,44
