grade1,grade2
71,53
82,87
71,71
84,51
57,78
67,82
83,78
59,73
68,73
62,76
92,96
56,94
80,99
89,86
67,70
44,71
72,71
66,57
83,93
53,85
74,50
91,70
50,74
55,78
81,60
44,54
74,54
75,72
80,82
69,81
67,79
84,95
55,79
76,77
56,64
78,64
87,86
78,96
87,80
76,77
72,84
78,79
66,55
70,68
80,73
75,67
62,63
74,50
68,72
67,82
79,89
53,79
86,85
76,83
62,50
88,84
88,75
85,80
75,85
75,61
80,84
78,75
89,82
85,58
88,88
63,59
56,50
67,76
76,84
73,84
67,75
52,73
77,79
67,79
70,61
77,73
45,50
61,50
85,77
74,77
80,92
53,54
82,59
57,63
64,57
71,57
77,89
85,89
76,72
53,34
80,95
70,79
91,88
77,64
50,65
79,61
88,98
81,81
86,87
79,75
85,45
85,50
61,52
71,87
73,79
82,92
61,62
82,78
51,54
84,79
71,64
61,68
73,83
73,72
75,75
72,79
73,79
85,52
67,82
79,78
87,91
50,60
85,74
63,60
82,72
72,65
78,92
60,65
92,86
66,78
69,45
69,62
62,77
59,37
70,70
67,91
59,77
87,86
53,83
62,50
70,83
62,81
85,76
63,63
80,71
61,64
78,59
73,68
74,86
70,83
75,78
77,68
83,86
82,81
51,80
68,73
46,78
65,78
66,56
62,72
42,67
65,67
75,79
77,91
73,81
90,82
56,60
73,85
74,64
58,63
76,80
72,95
38,51
44,51
26,51
75,51
57,82
70,75
92,95
73,82
66,77
70,97
45,88
79,88
68,84
58,64
51,69
50,67
88,93
56,64
61,66
68,82
72,76
80,52
79,83
74,76
60,62
81,85
67,50
46,52
68,52
70,66
61,82
71,81
69,69
58,74
67,64
83,77
71,70
68,88
82,50
78,80
64,56
82,80
76,81
88,94
80,75
78,70
71,72
73,75
87,87
70,89
64,68
66,64
83,59
59,72
87,90
75,75
65,67
52,74
86,73
83,70
76,54
87,73
91,95
92,81
71,89
86,94
70,62
68,53
74,81
73,85
56,51
80,80
51,80
61,56
71,67
66,79
56,77
56,70
82,74
92,87
59,24
73,50
89,58
67,82
50,62
69,85
72,74
76,50
56,57
66,64
66,61
78,86
66,80
67,72
68,62
89,77
76,73
78,74
78,68
60,52
63,68
67,50
85,72
88,89
62,73
72,59
79,58
84,72
63,79
81,78
45,41
45,67
52,41
52,67
87,94
77,88
56,55
65,57
79,77
95,88
83,71
86,86
84,90
73,56
65,87
81,78
73,58
63,61
46,50
65,50
88,71
66,50
53,74
60,73
71,83
89,79
83,82
83,77
74,83
57,55
71,84
80,90
50,52
59,43
77,81
97,90
77,84
58,70
80,72
76,53
69,77
77,77
77,72
59,81
78,82
71,69
60,70
75,73
83,64
68,77
68,61
58,56
58,90
68,80
61,86
58,73
68,75
40,66
84,66
78,83
79,75
88,87
84,74
86,76
58,73
82,69
92,84
89,86
73,61
85,77
79,80
57,55
74,68
66,68
81,65
73,88
74,80
79,57
70,82
69,58
70,84
74,91
70,38
70,66
89,87
73,66
76,79
80,95
68,62
67,63
68,63
58,55
74,80
95,89
58,67
70,74
80,83
77,85
78,81
88,91
46,50
64,50
72,88
81,87
63,66
43,50
85,50
53,53
46,71
76,71
66,68
72,72
43,50
39,50
64,50
73,78
46,32
46,50
59,32
59,50
74,66
64,64
75,57
56,70
77,90
42,57
69,57
75,81
90,76
59,26
59,86
40,52
58,52
78,89
77,52
75,75
50,61
81,83
81,94
95,90
62,50
58,72
66,76
62,73
63,66
72,80
75,83
71,77
78,58
70,52
70,80
85,65
67,81
72,73
67,65
42,72
68,72
58,51
