CS241,CS492
58,85
76,86
71,83
53,93
66,86
88,88
66,86
63,81
58,80
65,84
83,95
73,80
51,66
83,80
70,80
52,88
83,85
77,81
51,87
70,80
61,80
75,84
73,87
82,87
58,81
41,83
64,83
78,87
52,83
86,84
57,81
62,86
74,91
61,83
45,95
55,95
78,81
87,83
69,87
66,81
55,80
61,80
46,82
73,82
75,83
84,99
63,81
89,80
42,80
72,80
78,90
61,80
58,77
60,85
73,76
85,80
57,82
74,79
74,81
50,84
76,80
42,69
69,69
75,85
50,81
60,25
67,81
81,84
70,71
66,81
72,93
78,60
70,85
58,78
82,77
60,75
63,82
65,84
76,81
68,86
68,81
63,81
54,84
70,99
73,84
87,93
60,87
53,80
61,86
77,77
83,81
61,97
66,88
83,91
69,82
78,91
43,90
66,90
88,94
54,70
60,93
73,88
59,84
84,85
84,80
80,82
86,85
55,78
70,82
60,86
75,82
67,80
79,100
74,86
59,75
59,82
73,81
59,84
67,86
78,78
61,83
58,89
62,85
81,86
80,9
76,80
81,87
92,85
55,88
46,76
63,76
52,70
78,91
96,90
70,81
63,78
67,81
58,83
55,73
71,82
85,87
66,83
83,84
82,90
71,80
63,76
69,87
91,66
59,83
71,83
55,97
77,96
67,85
68,68
66,73
74,83
64,67
50,95
75,88
69,77
63,83
62,93
91,77
89,89
82,84
60,81
64,82
87,90
65,81
28,94
63,94
64,59
66,80
74,60
56,77
66,84
75,88
75,96
85,88
75,80
94,84
58,83
70,62
76,83
63,80
84,84
61,85
71,85
81,91
75,86
71,96
72,97
53,55
45,70
75,70
81,90
78,78
58,85
71,51
73,91
45,81
70,81
82,98
60,84
58,87
70,84
64,85
61,75
74,81
66,85
68,85
61,89
63,80
83,88
76,81
65,56
75,83
66,82
66,94
83,82
50,89
72,80
60,73
76,85
66,77
43,83
69,83
71,83
76,86
80,98
69,89
52,76
