grade1,grade2
93,83
71,67
71,50
71,64
84,63
96,46
82,65
90,88
69,74
84,76
70,84
79,79
65,57
88,71
94,75
81,80
88,76
90,63
81,70
73,63
79,78
75,87
83,78
72,84
68,68
79,65
80,83
89,74
95,94
78,60
85,80
86,76
100,77
95,87
76,76
94,79
79,70
84,74
65,63
35,67
80,74
93,69
70,65
78,70
75,56
95,85
88,71
81,85
85,59
61,45
61,66
70,75
95,65
88,74
86,61
87,69
74,72
90,75
78,62
92,81
93,76
95,44
95,45
95,80
72,64
79,89
88,85
85,77
65,66
84,60
59,74
60,68
72,81
59,63
95,90
79,81
96,90
84,75
70,74
44,58
63,60
58,60
85,69
94,71
81,70
81,64
64,90
84,79
90,65
87,70
74,81
90,59
44,64
75,64
82,84
83,66
65,81
87,79
96,81
78,66
64,90
85,60
83,63
63,43
87,70
57,56
82,66
79,75
89,55
94,70
73,80
80,64
62,56
84,72
80,81
70,64
82,80
72,75
87,89
66,79
90,89
83,93
73,80
76,74
84,73
80,80
88,76
88,65
83,77
85,60
74,77
94,46
94,81
68,75
89,75
81,71
96,83
69,55
76,60
93,74
93,81
77,65
75,68
90,80
95,96
78,55
84,58
79,71
92,86
80,70
83,65
79,62
84,77
90,59
79,71
87,43
87,58
88,86
95,86
94,81
89,38
89,55
80,61
74,61
89,75
96,88
79,67
80,71
60,68
81,75
80,66
83,58
83,63
59,62
70,73
92,78
59,68
88,77
82,74
84,65
84,69
70,81
80,62
82,80
71,67
82,44
82,62
90,65
76,64
96,67
88,60
75,60
92,75
96,61
84,65
78,56
78,78
73,55
73,73
76,73
83,73
63,38
63,54
71,89
89,71
68,78
82,53
86,70
78,71
91,76
81,61
63,73
84,71
80,50
85,59
90,75
75,74
93,74
76,70
72,56
89,84
70,50
84,71
58,63
70,75
75,76
63,50
87,84
87,85
83,62
90,76
