,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,918323,446,29,69,456,35,71
2,133520,446,41,72,456,51,70
3,789711,446,15,76,456,21,90
5,528297,446,41,85,456,43,72
6,266249,446,37,94,456,43,81
7,528945,446,17,86,456,21,73
8,268895,446,17,86,456,23,73
10,924921,446,37,72,456,43,83
11,925983,446,15,77,456,21,72
12,795093,446,37,69,456,43,76
14,926819,446,7,81,456,13,71
15,140592,446,27,81,456,33,62
16,533953,446,47,65,456,51,50
18,534339,446,29,77,456,31,63
19,403623,446,41,74,456,43,34
21,667437,446,27,82,456,33,87
23,146062,446,37,71,456,41,62
24,670640,446,21,71,456,23,63
26,670998,446,17,81,456,23,88
31,543740,446,21,98,456,23,95
33,675826,446,17,82,456,23,84
34,675993,446,11,75,456,13,74
35,283452,446,31,82,456,33,85
36,283841,446,27,81,456,31,82
40,942758,446,17,77,456,21,62
42,943619,446,21,80,456,23,82
44,289966,446,25,82,456,31,64
46,159646,446,21,74,456,23,80
48,947036,446,25,75,456,31,52
50,293215,446,7,86,456,13,73
51,555782,446,15,77,456,21,85
53,425924,446,17,78,456,23,83
57,821068,446,17,80,456,21,81
58,691665,446,37,90,456,43,80
59,298607,446,25,82,456,31,86
61,692679,446,21,68,456,23,69
63,431816,446,15,79,456,21,79
64,170904,446,41,77,456,43,74
65,302473,446,15,87,456,21,82
69,702201,446,27,81,456,33,71
71,574051,446,29,82,456,31,78
74,313781,446,37,83,456,43,94
75,445380,446,41,72,456,61,96
76,708879,446,15,77,456,21,78
78,317057,446,31,82,456,33,61
79,973262,446,25,87,456,31,76
80,318260,446,21,64,456,25,64
82,320366,446,15,93,456,21,87
87,192215,446,37,77,456,43,87
88,192279,446,25,82,456,35,72
90,849449,446,31,58,456,37,45
91,456290,446,27,80,456,33,75
93,981517,446,15,85,456,21,69
94,327083,446,31,85,456,33,87
95,721302,446,37,71,456,43,85
97,854095,446,41,78,456,43,81
101,201667,446,21,78,456,23,85
102,463990,446,31,76,456,41,72
110,993216,446,41,76,456,43,60
111,206996,446,29,80,456,31,73
113,603357,446,9,72,456,11,67
115,475198,446,27,82,456,33,62
116,737440,446,37,76,456,43,54
117,868523,446,15,87,456,21,88
118,738415,446,27,80,456,31,73
120,739278,446,21,91,456,23,86
124,478731,446,21,77,456,23,89
125,217879,446,15,84,456,21,86
126,349591,446,27,76,456,33,82
127,349966,446,17,82,456,23,63
128,220703,446,21,78,456,23,75
129,876322,446,15,76,456,25,62
130,352470,446,27,85,456,33,73
132,355269,446,15,84,456,21,92
133,224540,446,27,62,456,31,75
135,882563,446,11,76,456,13,80
137,100134,446,41,73,456,43,84
138,362726,446,27,77,456,33,58
139,100728,446,31,94,456,33,82
141,494550,446,31,80,456,37,79
142,626789,446,31,86,456,33,90
145,629817,446,17,67,456,23,64
146,105980,446,15,77,456,21,81
147,106320,446,15,92,456,21,84
150,108115,446,21,76,456,27,70
152,896873,446,15,79,456,21,80
153,503951,446,27,80,456,33,69
155,636834,446,15,81,456,21,87
156,243733,446,27,83,456,33,83
159,513537,446,15,74,456,21,82
161,251599,446,15,85,456,29,70
164,384462,446,27,83,456,33,75
165,254730,446,15,83,456,21,89
166,910137,446,15,79,456,21,68
167,517874,446,15,80,456,21,78
170,256614,446,21,68,456,23,69
171,519672,446,15,85,456,21,88
172,519911,446,19,79,456,21,76
176,392543,446,7,77,456,13,71
177,261605,446,31,82,456,41,78
