grade1,grade2
78,72
71,64
92,82
84,84
83,51
86,72
79,80
77,79
74,76
84,82
84,73
60,59
73,71
74,74
68,64
83,73
69,61
89,82
67,53
62,68
75,67
87,92
96,90
63,50
63,61
58,60
91,82
69,63
61,52
77,62
56,57
67,67
73,57
73,76
92,82
52,76
69,51
86,95
93,87
59,75
63,63
80,73
93,82
74,73
67,56
69,63
85,62
62,70
78,77
79,68
67,76
81,77
76,67
78,72
67,67
72,67
84,76
87,74
68,80
68,64
46,53
67,53
96,75
64,61
79,76
78,85
78,70
62,56
59,67
86,83
82,63
69,73
94,99
76,79
72,69
58,50
66,50
86,44
78,81
84,76
65,67
94,89
65,61
85,67
65,59
46,67
73,67
74,70
68,70
68,54
94,97
85,66
87,69
76,84
61,64
59,76
54,56
72,80
80,51
91,82
86,73
40,51
63,51
85,54
62,81
76,62
66,60
62,56
75,69
79,77
73,62
67,77
81,81
60,66
57,59
80,75
62,59
77,67
88,87
57,62
85,89
74,66
81,78
55,67
52,65
64,65
88,76
72,81
65,59
81,58
66,63
69,61
88,61
69,50
74,76
81,72
84,70
80,61
76,52
75,63
51,74
87,82
65,41
65,74
5,56
64,56
96,62
80,73
65,74
73,69
76,69
64,56
81,60
85,76
69,59
71,62
80,82
73,55
81,71
84,71
81,76
92,86
65,68
58,61
82,75
66,61
86,84
81,70
68,57
77,66
83,74
79,79
76,79
91,84
64,70
61,62
88,69
91,88
72,68
66,62
88,78
69,65
78,91
63,88
64,57
84,85
73,40
73,62
92,86
93,89
58,43
58,52
79,71
63,64
73,65
77,80
94,77
84,64
71,66
85,73
85,70
45,76
84,76
68,66
76,74
82,70
66,62
88,76
59,65
73,66
84,79
72,72
79,59
81,92
71,85
81,80
90,80
68,60
94,66
77,75
81,74
73,69
80,68
79,82
68,60
75,70
81,75
84,56
77,75
78,67
91,77
65,68
77,57
86,86
69,65
70,76
63,55
92,79
78,76
60,50
78,74
89,75
67,69
90,90
61,54
68,62
70,61
89,86
86,70
72,57
73,46
73,61
64,51
86,79
69,72
83,94
79,65
57,60
86,76
79,80
63,66
86,81
99,96
65,66
93,89
85,72
80,75
70,83
76,79
72,85
91,97
67,58
69,63
46,73
92,73
80,73
62,56
73,75
70,65
83,90
70,81
88,59
79,69
53,63
90,57
71,65
80,76
80,66
72,72
88,84
76,63
84,68
73,68
84,73
54,77
69,54
80,93
64,68
73,63
86,81
73,59
44,69
81,69
55,55
67,67
64,62
60,67
81,78
89,72
73,74
74,56
75,71
65,63
76,75
68,46
68,68
84,73
70,46
70,80
86,61
78,79
80,74
76,66
54,70
69,74
62,62
55,50
55,50
75,68
90,91
80,60
87,82
83,70
74,77
65,79
75,65
71,54
64,66
67,60
57,75
90,75
61,45
61,68
71,59
61,62
53,52
97,94
64,67
82,78
66,75
90,91
81,65
76,79
79,75
78,78
78,65
62,62
91,79
94,95
89,75
61,43
61,66
76,69
76,67
73,86
86,55
72,66
69,70
77,60
87,55
81,85
63,65
86,75
50,60
63,52
66,76
85,70
73,64
85,81
78,63
83,75
61,80
44,73
73,65
69,73
83,71
86,73
87,66
67,64
83,69
56,68
84,67
83,70
66,46
55,46
55,55
68,46
68,65
73,72
60,61
45,61
74,61
71,52
75,83
91,91
71,79
68,51
74,51
74,63
69,69
96,82
65,67
88,81
86,83
95,97
68,64
89,98
69,71
82,84
69,66
67,64
67,73
85,69
65,66
78,44
78,61
81,76
75,73
74,40
74,82
85,66
58,65
94,93
85,76
93,85
80,86
61,78
71,68
62,60
91,82
71,59
70,78
60,52
94,45
94,63
72,69
74,76
67,77
67,61
93,90
57,71
88,62
86,84
63,63
89,98
54,56
66,75
86,53
92,88
70,75
89,67
69,70
70,69
78,85
67,79
75,68
68,68
77,90
78,74
64,61
83,72
80,54
88,81
80,72
69,76
82,64
82,79
50,62
80,75
81,52
88,69
84,73
64,66
76,69
79,68
54,66
72,67
93,70
69,81
72,56
71,75
75,88
65,64
70,59
72,64
58,75
60,62
78,83
80,89
82,81
80,66
74,70
78,74
61,75
84,90
74,83
70,75
81,78
79,85
72,66
87,75
58,61
56,70
83,92
85,87
56,57
85,82
46,45
46,68
68,45
68,68
68,65
77,79
98,90
58,72
75,68
82,92
84,80
72,76
81,77
87,80
84,85
66,81
81,88
71,76
75,65
89,87
73,50
75,69
58,51
60,55
82,85
81,53
75,68
83,63
73,67
70,80
65,81
87,75
82,90
71,69
66,72
85,81
79,87
67,62
87,75
84,90
55,77
80,78
82,69
74,62
80,78
68,50
68,64
73,86
93,96
76,86
70,62
93,89
61,64
82,73
79,59
76,61
58,84
81,82
70,68
88,76
87,82
79,69
40,66
59,66
68,60
89,79
78,75
79,79
71,60
87,93
88,69
90,86
94,84
76,57
73,72
45,47
65,47
98,93
79,80
77,71
93,91
93,99
88,69
80,81
62,53
79,75
95,99
58,33
58,65
74,80
62,52
64,69
56,68
69,53
62,62
84,79
84,77
50,59
77,73
90,57
65,77
71,75
75,79
72,67
92,83
54,57
78,77
88,72
92,86
78,68
66,70
92,93
77,63
82,69
84,87
79,73
72,72
68,83
84,85
81,73
92,72
83,57
83,73
69,70
83,63
63,74
78,72
79,80
82,65
94,83
73,81
83,85
59,64
58,50
60,61
88,84
46,76
77,61
63,64
74,71
80,64
80,87
72,75
73,67
64,69
81,70
83,69
75,77
93,93
67,69
70,73
77,72
98,88
79,82
72,81
87,79
58,80
53,83
79,65
85,85
58,65
81,68
79,80
76,79
95,85
95,80
86,91
84,77
44,67
75,70
59,63
84,50
71,63
91,97
85,71
50,51
78,72
68,66
70,60
89,86
68,36
68,70
89,86
97,89
86,69
85,78
67,53
78,75
98,97
78,57
71,62
82,79
62,41
62,75
81,54
71,69
75,62
55,69
75,70
84,81
74,66
95,89
84,91
81,90
60,65
42,46
42,67
66,46
66,67
76,34
76,73
95,89
71,81
75,52
68,71
60,68
50,75
42,62
81,83
75,78
64,69
84,71
60,73
79,65
88,85
46,79
67,79
68,55
28,76
82,73
74,71
72,76
76,69
72,63
80,65
65,62
73,65
70,64
82,82
80,85
87,78
69,60
74,77
77,79
77,55
86,91
79,77
83,66
53,68
53,62
88,88
79,75
77,83
79,81
75,67
93,53
90,84
64,77
92,87
88,76
66,55
71,66
59,57
79,69
80,81
73,45
73,50
70,54
73,80
69,80
89,71
67,59
60,59
88,69
63,61
93,89
77,72
69,54
50,41
50,44
90,98
80,84
71,64
82,61
76,61
94,90
84,67
58,62
83,65
59,85
78,80
79,75
59,60
69,56
83,79
80,77
75,70
54,53
54,82
76,68
65,71
83,58
79,73
70,64
71,46
71,65
63,52
93,87
82,86
82,71
59,75
82,69
71,62
51,60
56,60
72,93
87,87
79,67
83,82
66,51
74,56
73,61
93,82
82,89
55,59
39,62
64,62
87,68
59,50
65,61
69,84
78,71
81,74
72,84
81,61
84,93
91,84
83,77
74,75
89,62
87,71
90,80
60,53
80,88
76,56
86,76
61,54
78,71
67,56
72,68
71,77
64,71
63,50
65,75
80,63
78,67
75,80
58,40
74,55
94,72
80,70
81,64
96,92
52,50
77,68
63,64
71,50
71,72
90,84
94,100
75,72
57,51
87,68
83,81
73,54
55,50
74,58
64,66
70,82
75,67
66,59
77,76
44,66
76,79
66,77
62,72
100,92
61,60
85,68
82,53
59,71
88,86
71,72
71,64
87,71
69,71
52,72
62,61
87,76
74,67
84,82
82,73
89,88
57,50
79,78
87,67
91,74
20,50
68,50
85,72
77,61
67,75
93,99
64,51
67,56
56,64
81,67
85,89
67,67
62,74
78,63
59,51
77,80
74,71
74,76
57,64
80,87
88,91
82,75
79,63
66,75
69,62
44,53
64,53
72,78
65,63
72,63
80,79
77,57
79,80
81,65
35,67
60,67
95,85
77,67
83,73
79,57
66,67
73,67
95,86
83,71
69,81
76,70
84,82
54,56
86,67
85,77
27,58
83,58
81,71
68,53
87,64
92,93
80,72
68,60
64,75
91,66
71,52
80,76
64,78
86,79
77,61
71,67
53,68
83,74
60,58
68,74
83,76
75,68
62,51
72,64
62,72
70,81
89,71
82,79
56,73
66,84
74,62
69,66
73,71
69,67
79,73
80,81
56,50
79,71
76,50
65,77
83,77
72,83
68,75
100,95
82,72
84,69
92,66
81,69
91,84
89,83
86,82
82,54
68,57
71,62
51,63
70,63
93,83
46,58
76,88
75,74
70,70
66,84
80,58
65,69
80,67
72,65
81,69
74,70
83,76
76,67
64,57
60,71
61,60
89,84
83,82
91,69
66,54
59,54
65,78
38,66
84,66
74,86
59,62
61,57
81,72
86,87
93,85
74,68
78,77
88,86
82,75
74,61
80,63
75,80
53,60
78,74
69,56
90,94
71,61
82,68
55,51
80,81
70,60
93,83
82,88
84,74
84,78
83,70
80,87
60,61
75,67
77,64
77,72
75,66
72,82
62,58
92,87
79,73
71,69
78,80
76,70
76,64
74,54
82,39
82,69
73,66
55,64
57,68
80,78
45,71
65,71
72,67
78,79
81,76
85,73
88,87
95,95
70,56
62,60
62,61
88,56
85,83
75,75
75,73
88,75
75,81
82,72
82,82
80,62
83,80
72,78
58,79
87,81
79,78
70,77
87,86
71,64
62,69
69,77
83,72
