CS246,CS452
73,71
86,86
81,79
90,86
67,94
87,86
85,91
82,81
80,80
92,89
78,80
83,88
75,83
80,88
87,90
86,74
82,81
74,76
70,77
80,85
75,76
70,86
87,71
87,89
87,83
79,91
87,97
70,89
68,76
59,73
80,94
94,93
82,79
87,81
72,80
75,82
73,83
81,89
74,82
76,84
72,73
66,86
87,91
88,95
84,96
91,77
72,82
79,82
88,54
82,92
72,53
69,85
91,85
80,83
72,93
79,73
79,89
75,78
75,84
81,93
82,83
59,86
80,88
73,88
86,94
79,67
74,77
81,98
75,86
64,57
89,76
69,87
78,90
73,81
76,97
93,87
81,93
95,84
65,87
65,80
63,43
78,64
95,92
91,87
93,80
78,86
92,85
76,81
73,70
71,86
83,80
66,83
88,90
73,82
75,73
72,85
80,80
79,90
85,87
84,87
70,82
84,74
79,85
78,79
93,82
70,86
89,66
82,73
79,85
89,96
74,82
71,90
86,85
70,62
90,82
82,45
73,84
67,72
68,62
87,85
82,81
62,54
78,62
78,64
85,90
78,77
72,80
76,61
96,79
79,91
93,94
77,72
80,68
71,85
51,72
81,73
93,69
72,78
98,74
69,71
82,81
91,86
77,80
74,77
82,96
81,76
83,29
59,73
77,70
82,92
68,76
80,50
83,79
78,73
78,71
83,76
79,85
88,94
78,85
77,87
62,82
73,79
84,62
88,80
85,86
73,72
85,70
85,86
83,90
86,91
67,64
80,86
91,73
76,95
61,71
82,81
81,85
91,90
75,79
75,85
83,84
71,75
82,77
80,81
87,90
77,80
74,80
73,74
77,86
84,86
51,14
85,66
78,85
81,88
63,89
80,83
77,93
93,96
51,44
76,70
78,79
62,69
86,93
69,80
80,82
83,80
70,69
83,92
73,87
86,90
82,77
83,89
81,83
91,98
75,68
79,75
83,94
79,90
79,88
66,72
85,84
64,80
68,62
75,85
92,83
67,65
78,81
93,85
95,86
68,57
93,86
80,85
92,87
69,79
93,89
67,77
79,83
66,61
96,98
72,88
85,95
65,53
76,76
69,89
66,74
70,85
81,85
70,81
81,69
81,77
73,79
79,83
83,93
77,66
87,91
71,83
89,88
88,83
64,61
69,76
64,81
75,75
75,83
53,86
69,78
85,89
80,93
