grade1,grade2
85,87
70,71
38,51
66,78
82,78
54,99
40,50
89,74
80,72
68,82
81,81
58,79
61,64
79,77
80,84
40,50
65,50
79,82
92,79
78,65
70,61
88,84
71,72
65,50
74,76
82,75
74,61
81,62
68,73
64,57
77,72
57,57
84,98
70,50
78,78
65,50
88,78
58,68
81,91
78,88
64,68
72,74
63,78
73,85
94,77
72,75
80,84
65,69
72,74
86,76
69,85
87,88
65,50
57,72
80,60
71,72
59,74
86,90
53,64
31,62
87,85
78,82
62,77
80,50
87,85
79,64
82,68
78,52
75,77
65,74
79,82
63,83
84,77
82,77
71,69
81,80
64,75
78,83
58,55
64,79
63,66
79,79
82,82
60,71
84,86
82,81
29,75
65,86
85,90
62,50
81,73
81,80
50,83
78,77
85,81
85,83
52,71
69,87
87,81
86,86
74,81
58,64
83,79
73,80
75,81
89,89
94,85
80,77
65,66
86,94
83,94
61,63
77,74
61,54
85,87
66,80
72,86
78,76
73,89
81,80
84,87
58,83
78,83
62,76
99,92
76,87
69,71
85,82
75,63
85,79
75,76
66,71
68,81
74,69
81,88
87,89
74,64
68,69
77,65
73,72
76,88
71,84
79,52
68,65
96,93
55,45
55,73
77,59
37,32
87,75
78,73
70,81
61,54
74,92
70,95
86,94
68,78
59,73
79,78
89,88
75,81
70,70
84,86
89,81
63,85
57,58
86,89
75,79
83,75
80,86
77,82
55,53
71,55
90,85
67,74
79,75
65,66
58,87
96,92
86,82
62,67
81,80
89,89
92,78
85,85
82,76
76,50
75,76
85,84
62,58
90,82
97,85
63,55
70,74
60,75
50,70
50,41
50,75
71,56
79,84
50,64
78,70
79,76
70,67
83,85
90,88
86,79
69,69
54,77
60,61
87,77
78,83
68,56
72,76
74,82
65,75
76,80
55,53
72,70
77,76
87,84
89,78
61,64
92,67
81,82
67,80
50,60
90,94
72,85
63,57
83,75
59,59
86,74
65,63
88,89
68,68
77,78
59,79
67,85
84,69
76,88
75,76
80,87
83,81
73,58
77,71
84,82
78,88
86,91
88,80
87,81
93,89
89,68
77,64
53,59
