CS343,CS348
71,67
73,82
88,94
69,76
79,76
85,69
72,60
75,77
80,87
74,70
60,60
70,85
81,90
77,87
60,44
60,82
52,79
76,83
88,85
79,90
81,94
85,85
70,59
73,76
89,92
85,95
79,83
78,64
87,86
69,87
81,100
77,74
68,81
87,95
73,80
68,78
95,91
75,71
79,96
46,65
90,78
57,77
70,73
88,96
67,73
78,84
67,82
91,100
70,65
79,100
85,88
79,83
74,76
38,57
51,82
43,83
63,86
64,78
71,90
82,82
65,90
83,91
86,85
80,89
78,86
83,81
41,50
61,50
74,69
58,80
75,92
69,77
77,85
89,87
72,78
38,66
61,70
79,77
76,91
62,78
77,76
59,71
74,71
68,69
85,83
55,67
60,72
51,50
60,75
61,71
79,85
84,79
46,86
80,75
81,71
45,82
69,82
87,90
79,70
67,83
91,88
64,59
53,64
82,87
78,69
86,89
78,89
65,86
81,86
66,52
86,69
68,80
55,60
71,75
75,71
93,100
52,77
61,69
83,82
55,81
76,81
86,63
87,84
80,88
65,78
39,65
85,68
77,87
68,65
75,79
89,83
78,80
80,82
76,86
