grade1,grade2
64,51
70,60
57,83
85,87
84,77
74,84
70,90
79,81
69,80
71,83
62,63
69,82
84,81
65,77
56,79
88,91
83,97
73,100
64,84
74,78
76,97
86,88
70,80
76,88
56,72
65,70
77,85
70,85
66,80
65,88
62,85
68,62
52,74
51,61
51,62
80,86
81,68
66,73
83,79
73,75
71,72
82,71
54,53
70,84
69,80
81,84
81,71
57,87
71,69
83,70
51,75
62,85
69,78
79,80
71,68
84,70
76,80
64,84
74,75
67,65
81,97
86,79
93,92
71,71
68,78
67,81
71,72
65,75
65,75
67,75
77,77
64,80
53,50
90,81
73,76
83,59
94,94
61,74
63,84
81,88
68,78
61,79
75,72
76,68
79,84
87,85
81,86
84,58
77,68
84,91
56,80
87,71
100,100
85,92
70,79
81,78
63,81
87,92
72,83
67,75
78,71
75,79
60,50
82,92
63,94
66,59
69,66
64,75
54,83
83,70
76,88
65,75
76,54
81,77
57,70
83,100
67,85
75,83
64,61
57,72
77,79
73,80
56,68
62,77
65,71
56,93
80,69
83,66
67,65
79,88
81,67
78,91
71,67
83,84
77,88
62,77
82,85
69,64
83,81
67,88
84,71
61,80
58,85
81,82
68,80
58,89
90,100
75,74
72,81
66,85
79,90
78,85
59,86
73,66
73,72
65,84
72,84
