grade1,grade2
83,72
60,43
60,67
92,92
71,67
71,83
79,62
81,62
76,82
53,55
90,69
77,80
69,46
69,71
67,75
67,66
68,63
81,61
97,80
76,64
66,58
73,80
60,69
68,69
90,81
57,60
54,63
63,65
88,90
92,100
80,68
84,59
95,78
50,64
82,68
94,92
76,74
72,75
76,80
73,69
65,78
61,64
71,54
85,100
62,75
78,72
88,88
76,78
89,83
87,100
65,50
74,81
76,65
55,60
84,68
76,71
100,100
79,76
89,70
81,80
52,54
91,77
57,60
71,67
52,36
52,57
51,62
75,64
60,67
73,71
41,63
59,63
68,61
92,77
82,86
66,75
62,68
70,66
87,70
77,69
80,59
64,55
78,86
67,81
50,66
76,88
76,77
50,74
72,60
86,93
63,75
80,75
66,76
76,53
58,67
63,62
70,60
80,71
60,39
60,50
82,91
93,86
63,61
87,50
37,42
37,22
83,42
83,22
92,98
78,78
90,80
72,61
62,72
81,79
78,71
84,80
83,77
50,68
83,83
60,59
73,79
77,92
79,67
100,90
65,50
59,41
50,58
83,73
84,58
75,78
94,78
82,73
85,79
86,54
74,29
74,83
81,80
58,66
66,66
89,79
77,73
72,58
58,73
84,66
81,67
69,77
73,40
94,69
52,65
61,66
60,56
80,95
74,73
80,65
90,74
64,42
64,51
83,77
83,75
80,92
76,70
61,43
61,34
73,52
77,86
95,96
64,66
87,83
84,76
73,69
70,90
100,97
68,58
93,91
89,87
74,66
76,57
73,73
89,79
68,73
50,57
88,55
58,68
69,72
71,67
79,75
90,92
70,65
90,59
71,54
89,61
74,70
74,62
63,66
81,85
61,62
92,72
66,58
69,72
82,74
63,56
80,72
88,84
60,50
67,71
61,54
72,68
83,66
73,73
82,87
64,69
66,54
65,64
60,72
74,72
51,40
51,63
77,40
77,63
55,69
69,58
73,67
94,100
69,78
80,83
83,80
80,79
89,59
71,65
78,76
93,97
71,57
58,56
68,72
78,64
73,44
73,70
29,59
62,67
57,68
56,80
72,79
82,79
71,81
65,53
79,75
72,78
83,79
70,73
80,62
86,70
68,50
56,56
70,65
85,82
71,43
41,50
62,50
61,68
72,69
50,56
50,38
50,57
76,70
73,52
40,63
67,72
86,85
75,77
85,86
100,72
100,84
47,28
64,28
82,50
72,95
74,68
62,26
62,38
62,70
66,65
81,52
61,51
77,51
59,51
100,100
61,58
45,62
66,62
96,84
65,54
100,100
89,98
67,65
86,50
70,59
56,72
93,67
71,42
88,50
75,50
64,61
73,80
65,79
60,68
74,64
70,57
76,74
69,79
52,30
52,78
74,51
75,68
61,56
69,76
78,96
72,62
69,64
63,73
84,85
83,86
57,59
86,74
75,95
76,67
62,50
81,70
92,85
77,63
86,75
56,63
74,56
84,73
92,80
92,61
96,84
100,73
74,52
72,50
76,63
68,84
90,96
61,59
88,77
85,58
95,95
57,69
84,78
44,66
45,66
80,66
93,88
65,57
83,93
91,90
73,57
58,67
89,84
80,76
79,60
58,61
71,65
79,67
82,91
57,53
75,64
85,88
77,67
99,100
40,59
78,59
85,80
100,100
99,68
38,50
38,59
60,50
60,59
46,69
84,69
66,72
57,67
93,77
60,61
88,90
74,67
82,86
75,73
86,94
80,71
68,63
71,86
71,46
71,69
75,65
76,55
87,90
66,37
66,50
66,58
81,58
69,56
66,75
78,55
67,77
87,80
63,57
51,62
90,74
81,66
52,28
52,29
72,72
65,69
74,80
71,70
81,52
74,74
83,82
79,74
81,72
84,73
88,79
71,73
98,100
90,97
91,77
57,66
85,90
80,68
93,82
66,50
90,95
94,79
92,78
92,91
75,63
59,51
74,71
55,71
69,64
58,68
100,100
88,100
87,57
67,35
67,43
67,55
73,74
99,96
60,57
93,93
92,87
76,62
84,92
85,79
63,80
73,66
71,61
69,67
93,95
81,80
81,83
71,59
53,63
50,54
84,98
80,78
88,53
70,71
65,64
75,68
64,51
87,94
87,100
56,59
68,59
74,62
64,81
93,86
63,52
51,61
70,53
90,64
78,72
76,67
95,94
70,68
73,70
69,64
71,69
83,90
73,58
81,74
74,59
64,40
68,84
69,73
86,80
69,70
65,58
91,86
73,54
95,77
44,43
58,43
74,70
99,75
65,54
94,97
70,86
79,70
58,51
79,70
70,46
83,73
70,71
70,60
75,71
59,78
62,71
80,66
72,63
50,40
72,81
77,8
77,75
79,67
65,74
64,60
63,63
73,93
92,40
55,69
84,82
66,72
81,42
81,57
68,84
66,58
79,74
88,87
72,59
81,69
63,54
58,54
79,68
79,55
66,73
73,66
87,77
76,72
75,64
51,56
88,88
65,68
65,51
87,86
76,72
67,50
66,67
75,76
30,74
57,74
90,54
51,55
60,56
98,100
86,66
71,54
77,72
66,58
96,82
70,66
87,87
63,59
51,84
86,90
75,60
89,99
81,72
89,74
65,68
96,100
58,65
70,69
60,61
74,79
75,63
64,52
70,54
84,79
70,50
76,72
56,65
65,81
58,67
51,83
68,63
63,64
50,57
66,53
35,38
35,65
50,65
68,79
75,60
67,58
55,80
65,60
63,75
70,61
65,61
65,70
85,87
65,63
85,93
75,76
77,71
80,62
18,50
68,50
81,62
66,58
78,67
83,77
82,87
71,74
62,57
64,52
80,78
72,63
81,58
77,70
65,74
53,46
53,68
74,83
46,61
65,61
69,70
91,79
83,66
67,50
65,58
71,73
86,83
46,66
77,66
56,50
96,79
70,69
69,70
100,91
91,63
80,94
90,84
44,64
80,64
68,50
68,60
66,68
63,62
99,96
75,52
80,65
75,67
73,76
82,81
58,43
58,70
74,52
81,57
80,95
89,90
79,67
56,72
56,65
77,58
89,82
100,99
72,68
90,71
88,85
68,65
87,93
82,75
44,37
44,76
60,76
81,70
80,70
69,70
80,50
86,84
67,63
73,59
93,74
66,78
72,72
100,64
82,65
87,75
69,63
80,86
72,65
84,73
78,69
68,67
46,50
88,50
74,71
83,73
73,71
93,86
80,65
74,66
75,72
73,16
98,100
76,59
80,63
63,56
71,77
82,78
76,73
74,86
76,86
85,85
65,62
77,55
81,57
88,75
60,69
79,88
77,69
86,80
46,53
81,53
75,58
68,63
75,76
75,83
84,80
73,68
75,78
100,81
92,95
70,72
90,84
71,62
70,57
63,68
80,72
72,64
100,97
50,52
80,64
98,62
80,86
73,51
63,68
64,60
73,89
75,56
78,66
83,70
83,74
65,62
84,74
55,85
58,50
50,50
76,68
79,68
55,56
65,66
83,80
55,63
80,74
83,94
70,81
100,89
60,51
35,58
73,58
74,42
57,63
81,80
80,78
86,67
90,87
65,64
50,51
99,75
74,75
72,88
83,69
62,74
57,58
83,87
66,62
71,58
68,59
61,74
83,83
80,70
73,62
96,85
84,88
75,74
90,90
84,67
87,69
92,83
85,70
92,93
98,100
59,82
55,70
94,83
73,67
81,80
93,76
58,45
58,63
62,77
61,86
68,59
54,87
87,70
90,80
89,65
55,55
79,78
59,51
61,57
59,62
71,58
84,73
86,71
55,57
93,100
70,55
70,72
72,92
95,95
67,67
55,55
51,78
70,71
38,58
61,58
90,100
77,70
93,60
58,64
34,60
79,60
58,68
53,64
77,100
65,58
89,71
63,65
59,69
53,61
62,55
77,50
77,64
54,67
69,67
59,78
99,95
58,62
93,81
36,50
60,50
86,67
89,92
81,63
69,83
83,73
77,77
82,80
76,68
79,90
85,53
85,82
89,79
79,55
84,70
62,60
65,60
78,76
81,77
62,69
71,60
43,38
58,38
66,71
86,65
86,58
81,64
78,71
64,75
79,53
43,61
61,50
76,72
85,67
64,65
75,69
34,5
34,32
34,57
75,5
75,32
75,57
75,61
79,70
50,44
50,70
80,75
66,70
68,74
60,39
60,40
60,46
60,61
85,64
56,74
53,50
88,88
100,100
82,75
62,78
50,75
73,76
67,52
100,81
68,61
79,69
80,72
83,73
85,60
72,74
61,74
50,51
64,63
82,64
73,63
52,66
73,80
98,72
76,62
70,50
66,57
72,57
60,64
57,52
83,68
66,50
67,70
55,56
63,50
71,71
83,73
68,66
75,79
52,34
52,61
84,83
66,59
82,92
95,80
50,55
70,54
65,69
63,73
80,72
87,87
79,86
58,62
79,86
67,96
91,71
90,69
80,50
79,70
92,81
62,65
70,58
73,53
79,67
79,86
80,75
52,45
52,71
78,93
63,51
68,30
77,72
87,68
56,62
66,55
75,79
83,65
78,68
55,35
55,65
29,71
81,71
61,74
72,52
51,61
68,67
69,44
69,50
77,85
96,90
74,69
51,66
80,53
68,73
82,58
55,63
80,59
65,63
65,61
66,43
66,63
72,36
72,72
65,62
76,80
84,61
59,44
59,55
76,76
80,100
76,69
60,54
72,81
53,70
85,77
67,65
82,77
69,66
81,84
90,59
68,54
70,50
88,81
83,81
52,60
80,74
67,61
58,68
50,44
50,64
70,66
65,87
92,95
71,72
87,53
81,73
79,71
78,70
69,63
62,51
78,58
67,54
92,89
76,70
53,55
75,42
75,63
76,84
89,92
78,62
83,76
97,78
76,78
55,37
55,71
74,65
74,63
55,50
44,50
62,50
89,85
65,61
64,61
93,91
57,66
92,63
67,37
67,79
60,66
50,43
50,67
64,60
64,63
52,52
57,56
60,56
65,73
75,50
67,72
53,60
70,64
52,54
75,63
63,31
57,63
84,88
80,67
60,51
61,77
65,70
73,62
56,83
80,70
100,88
76,53
87,55
78,67
85,68
65,75
83,72
84,87
56,44
56,65
71,70
80,60
77,75
68,44
68,58
60,54
56,54
85,75
83,70
70,60
74,72
64,73
54,44
54,53
78,80
95,92
66,62
86,100
77,56
87,65
60,71
83,96
63,51
60,62
84,70
73,67
76,85
65,70
86,82
72,68
85,70
55,69
73,69
53,61
60,56
73,77
73,66
69,82
