grade1,grade2
83,84
71,61
81,74
85,73
71,62
84,73
75,77
67,72
82,82
71,67
74,86
84,65
57,82
67,69
81,74
83,69
46,72
70,72
72,70
58,81
83,78
59,66
68,69
94,92
62,51
88,75
92,90
93,87
91,80
41,54
58,54
56,54
80,67
89,86
67,70
44,57
66,69
83,74
64,62
80,72
67,74
53,78
90,87
74,46
74,65
65,50
91,82
90,85
80,84
76,83
50,62
55,80
95,84
81,68
63,75
44,50
74,50
81,65
70,79
62,48
62,74
75,70
80,80
70,76
69,71
76,66
67,67
85,70
62,73
67,75
86,85
84,92
78,77
76,73
55,43
55,65
96,92
76,83
56,64
78,64
87,75
89,90
78,80
60,50
58,66
87,80
76,74
63,73
99,97
89,85
72,80
35,40
35,68
68,40
68,68
78,87
66,73
68,34
68,42
92,88
81,71
71,90
70,62
93,90
80,65
75,70
62,43
62,50
46,74
73,74
58,74
74,74
57,78
97,92
68,83
67,77
86,77
61,84
82,62
64,69
79,83
53,61
86,81
76,87
27,45
64,45
59,62
76,73
66,79
54,67
65,52
62,60
88,81
88,71
85,71
75,76
66,50
75,81
68,82
68,46
68,68
75,66
80,87
42,46
42,73
55,46
55,73
78,69
89,86
78,81
85,75
76,73
88,70
63,75
56,72
67,82
72,80
81,88
76,78
68,78
73,85
67,69
52,60
77,73
67,74
66,63
67,75
64,78
75,70
70,74
58,72
64,78
79,81
77,67
58,80
88,78
45,56
63,62
85,75
74,74
80,66
66,75
65,69
71,76
53,70
82,79
57,70
77,60
64,75
71,68
77,83
74,66
88,65
83,76
81,87
85,87
57,73
56,69
76,82
80,77
53,80
83,87
68,69
67,74
80,87
70,70
87,82
88,88
56,77
91,81
77,70
50,71
81,73
79,73
88,88
73,62
70,68
75,78
88,87
60,66
79,83
81,67
68,59
96,82
86,82
79,77
52,50
86,93
85,61
61,73
71,83
43,50
63,50
67,60
73,77
82,84
70,80
61,61
70,70
82,83
42,68
84,68
80,82
70,73
78,67
79,83
61,68
71,71
83,82
77,73
51,61
63,73
84,81
75,80
76,74
89,79
71,78
81,77
87,79
61,75
74,73
63,70
69,51
73,78
73,70
90,87
75,70
43,48
43,68
70,48
70,68
72,68
73,89
85,70
67,83
87,89
79,71
87,86
62,50
50,63
75,83
64,71
71,79
35,68
76,68
88,92
85,71
63,73
83,73
82,85
72,62
78,81
60,72
84,70
55,54
92,80
66,68
69,83
62,59
42,58
51,58
90,80
70,80
86,85
59,72
89,79
70,69
67,70
56,63
86,84
90,83
59,50
87,91
68,82
81,73
53,84
75,81
72,68
92,97
62,79
70,59
84,85
62,60
85,80
79,76
57,80
52,56
