CS360,CS354
85,73
80,86
87,87
68,55
73,71
57,78
86,81
55,77
69,61
78,72
72,67
92,92
72,88
81,67
56,71
79,71
84,86
82,41
82,67
62,77
88,86
74,75
82,74
86,85
72,73
66,78
74,80
70,79
66,82
78,80
73,83
76,73
82,82
87,77
82,82
97,90
67,75
88,71
90,77
82,85
63,70
73,81
50,72
75,79
85,85
65,69
86,87
77,61
71,45
71,72
70,76
91,90
76,72
74,79
66,64
81,71
61,57
51,61
70,85
66,82
63,75
90,75
60,64
89,77
57,62
64,72
58,66
72,22
72,76
86,83
86,76
53,46
53,75
66,75
84,80
72,59
53,54
58,66
76,77
74,82
86,90
87,77
76,85
89,88
76,86
71,60
56,60
76,78
69,70
85,80
57,76
30,59
96,91
54,78
87,90
63,64
65,79
74,81
92,89
83,72
76,80
63,78
87,98
90,83
67,51
68,58
95,82
55,64
68,81
82,78
80,78
69,68
81,83
68,79
87,81
64,70
66,84
69,74
95,88
76,70
79,86
72,76
68,77
88,74
89,83
82,85
75,68
81,79
79,86
77,77
57,65
87,67
59,68
70,85
55,78
80,81
78,67
55,67
63,75
67,87
67,50
79,79
56,61
60,58
59,59
83,66
78,85
96,85
71,70
87,79
85,71
77,77
84,70
84,83
81,64
67,64
94,80
89,76
65,75
90,88
82,76
73,73
82,68
57,69
65,67
90,74
64,83
93,86
72,66
71,67
82,84
72,73
73,63
76,69
70,83
44,50
70,72
86,89
70,62
56,64
80,78
89,76
83,74
53,58
79,71
53,43
84,87
86,79
74,72
73,73
66,86
76,78
81,81
73,82
76,76
86,85
73,88
71,80
69,72
63,65
87,81
80,44
80,82
55,72
82,78
57,73
73,66
78,75
85,84
78,74
57,74
72,74
85,74
83,85
83,84
92,67
94,77
90,95
88,83
66,70
85,80
93,84
58,66
83,78
75,83
76,72
77,67
83,88
68,71
92,81
78,67
85,68
68,77
80,62
75,75
71,83
65,70
73,79
50,73
65,52
71,72
75,57
85,80
66,69
84,81
63,67
71,83
73,81
67,68
75,85
74,65
93,91
76,70
82,73
71,69
66,86
82,77
94,72
54,67
88,77
88,81
73,60
52,60
75,83
84,71
81,76
73,65
66,79
65,67
95,93
76,80
77,68
85,72
58,69
81,85
68,56
81,68
66,68
64,74
53,40
53,79
85,70
93,75
84,75
60,77
77,61
79,65
81,81
82,75
41,64
65,64
91,84
80,75
98,91
75,81
85,83
85,80
77,68
70,63
74,76
73,59
80,69
79,60
94,94
71,66
87,90
68,79
69,85
72,80
78,81
67,72
89,92
81,85
68,68
79,73
89,78
76,65
63,77
79,85
82,76
81,89
64,79
86,92
88,87
67,70
54,73
88,81
72,73
64,78
77,53
77,79
85,91
77,70
80,77
60,65
63,74
85,93
60,66
81,70
53,72
62,68
76,80
87,90
68,76
94,82
50,78
87,80
56,62
69,72
74,77
74,71
79,82
65,64
60,70
69,63
85,56
59,51
81,69
92,80
71,76
84,59
84,81
84,75
86,80
61,87
84,76
65,64
85,74
79,76
84,86
86,77
67,75
81,80
86,73
91,78
65,60
61,68
66,72
83,68
81,77
57,76
78,79
67,70
67,63
86,85
80,83
75,74
96,99
89,91
77,85
66,56
70,68
66,62
80,73
77,77
82,71
78,74
84,87
72,69
75,65
64,81
80,76
87,96
76,76
54,73
68,72
85,77
59,72
69,74
66,64
59,62
79,87
53,69
70,70
62,78
71,69
74,76
85,85
65,70
85,67
89,77
58,58
89,80
83,83
85,79
60,62
55,79
91,90
84,68
81,69
61,69
76,75
87,86
45,60
83,85
93,93
74,68
81,84
94,83
84,83
92,87
78,73
87,77
68,78
81,72
68,82
91,86
76,82
75,82
78,66
85,60
74,83
74,82
68,67
72,74
46,75
84,82
84,77
86,96
89,81
85,67
69,78
62,70
64,68
85,85
76,72
88,69
87,85
87,76
87,85
71,73
58,65
72,58
64,77
64,94
65,81
72,50
64,68
74,68
64,67
77,83
46,68
87,78
76,74
70,63
79,76
81,70
88,85
84,74
83,86
61,80
46,66
74,74
72,68
93,98
81,74
63,52
66,60
80,82
74,80
78,78
74,80
64,66
72,76
71,80
99,78
64,69
83,79
59,62
53,60
73,91
75,73
72,76
73,74
68,68
63,80
70,64
54,71
57,44
57,70
66,54
73,78
76,69
61,58
77,79
71,68
84,79
88,78
86,81
83,80
84,78
68,65
75,55
77,71
63,80
96,86
75,77
91,83
63,74
75,75
69,73
92,87
77,78
70,63
72,62
83,83
82,66
82,71
83,86
87,81
72,81
61,67
81,70
53,63
69,65
65,76
81,72
52,64
73,69
65,72
74,79
68,78
78,76
66,44
65,68
70,71
84,63
71,84
67,57
87,78
83,85
83,82
87,85
73,84
74,76
77,77
94,94
78,65
72,82
70,76
77,80
68,72
74,57
86,90
91,81
84,79
56,66
67,68
94,86
73,63
70,61
79,70
73,72
98,88
88,81
97,91
91,89
71,68
60,64
50,51
57,78
82,89
63,72
67,76
92,83
59,63
82,90
45,69
68,69
57,65
87,81
58,72
81,84
69,74
78,68
71,63
93,72
77,75
79,82
80,77
76,73
60,66
45,58
91,94
46,74
76,65
87,78
70,82
76,65
64,53
71,71
72,84
94,83
90,86
78,77
71,59
77,77
69,60
80,73
69,80
92,91
68,67
84,85
92,76
60,73
68,82
82,61
54,59
78,80
89,84
90,71
71,52
94,91
83,71
70,72
91,85
93,83
66,76
71,76
68,66
90,80
75,81
83,81
95,82
71,72
50,62
81,81
82,84
67,60
73,75
71,79
85,83
88,81
90,83
76,78
87,68
75,73
68,61
60,77
77,70
93,83
75,85
91,80
63,74
81,84
73,73
61,80
70,68
68,72
88,76
75,69
69,74
76,78
62,84
86,77
63,60
81,77
72,72
95,78
52,64
74,64
