grade1,grade2
58,80
94,51
95,68
68,72
96,70
83,69
78,64
59,51
82,62
81,59
90,65
87,58
77,61
78,72
58,69
87,69
99,86
87,61
94,88
94,91
93,73
39,40
39,62
89,86
87,64
90,70
61,59
86,60
86,66
74,68
92,76
90,77
83,55
94,50
91,74
72,54
82,66
89,81
70,66
83,56
93,75
80,65
40,59
92,84
87,68
66,63
89,61
69,79
96,75
79,60
71,52
75,70
86,65
76,70
61,52
71,79
84,51
80,66
83,69
90,82
80,59
79,52
40,62
69,70
91,85
59,76
55,62
59,66
82,69
63,59
70,64
96,74
96,90
93,83
94,75
91,65
87,80
82,77
83,65
80,69
84,51
72,55
89,75
85,70
96,81
67,77
44,50
96,96
83,59
95,76
90,75
85,79
88,52
73,77
89,72
89,68
96,85
92,73
96,65
100,83
74,64
72,69
87,73
89,79
92,77
86,72
94,86
90,69
35,53
89,62
66,41
66,75
93,91
53,69
84,55
80,73
85,63
94,82
91,60
78,79
89,66
61,62
91,75
73,77
90,87
90,57
72,54
97,89
57,64
87,65
67,56
78,79
83,77
89,68
86,71
74,52
65,62
66,67
98,68
59,50
73,61
97,93
91,88
80,56
64,50
75,75
35,40
88,76
96,71
46,72
58,61
96,85
80,61
100,89
83,74
91,75
86,65
46,57
85,80
79,67
86,57
84,81
100,82
76,71
61,73
94,76
84,78
64,67
84,69
87,82
73,63
87,77
94,75
97,80
98,94
60,68
89,78
78,70
80,66
86,64
39,67
68,73
96,87
83,75
84,73
79,62
91,80
57,82
93,84
44,72
86,76
80,52
70,52
87,84
66,73
81,69
84,86
71,60
98,73
92,92
91,79
87,56
67,62
82,71
87,86
66,62
94,69
95,85
82,80
84,70
82,57
87,52
79,67
87,67
81,76
94,82
89,81
82,85
85,67
95,88
84,73
84,73
71,77
61,69
86,61
85,67
79,66
64,62
74,73
93,74
90,75
93,72
80,45
80,54
69,71
92,76
75,71
68,75
67,60
73,59
64,64
98,95
93,65
89,81
83,59
86,81
77,59
43,58
62,58
85,71
80,76
46,60
71,53
92,84
92,84
82,69
90,53
83,63
78,46
78,50
56,53
82,62
80,72
84,71
91,69
98,94
71,59
50,46
70,70
93,79
79,80
99,97
90,65
82,76
73,70
87,62
93,80
91,53
91,56
67,65
57,68
65,53
81,80
82,58
78,75
88,60
88,78
85,64
82,31
82,75
82,69
91,64
88,74
80,63
78,62
64,61
83,81
95,86
65,66
74,60
84,53
77,43
77,69
82,75
82,71
73,72
85,83
80,69
90,81
82,66
42,51
89,63
40,68
66,68
69,56
94,75
95,79
84,67
64,51
64,66
83,52
53,77
71,61
84,69
91,76
68,72
99,90
82,72
85,65
94,87
87,68
71,55
85,59
89,88
84,64
86,67
77,64
94,76
87,79
59,61
96,84
84,78
92,80
78,61
92,89
87,61
