CS342,CS480
78,83
36,77
62,77
51,74
69,66
77,80
94,80
69,86
76,71
83,82
88,81
44,89
69,89
82,74
56,82
60,69
88,87
51,68
57,75
71,84
69,74
53,63
65,74
69,87
74,84
89,87
72,79
65,78
82,83
73,72
83,80
88,75
74,84
58,67
69,82
62,74
70,74
52,69
61,71
87,74
79,82
81,82
66,75
50,80
68,72
73,68
81,93
69,68
64,73
79,78
82,82
78,81
77,87
78,79
63,78
53,73
66,81
77,80
67,72
66,80
70,84
63,76
75,77
51,76
62,62
65,83
81,85
62,82
87,89
60,74
37,83
68,83
72,87
80,90
60,83
50,81
65,69
78,84
78,82
65,85
40,75
69,89
70,72
68,84
84,76
78,83
73,70
77,81
72,67
65,75
77,87
76,78
72,74
60,76
75,78
88,97
70,75
81,84
54,67
79,80
84,83
65,80
79,86
76,86
82,83
63,76
79,75
80,79
67,80
66,73
76,77
78,79
79,82
69,85
85,89
76,88
71,63
78,77
76,75
64,90
72,73
75,75
50,85
86,81
45,82
65,82
74,80
73,88
69,80
71,74
80,80
58,72
71,67
74,75
79,88
77,75
50,60
84,88
68,74
76,81
81,79
75,75
80,76
65,80
66,74
87,82
81,80
88,88
76,76
72,78
72,73
69,82
54,62
81,80
81,72
58,72
64,50
70,75
65,74
71,81
72,86
77,91
65,89
64,78
84,78
86,92
85,70
83,85
67,86
84,78
66,57
59,81
62,85
66,76
77,81
82,86
76,69
77,83
51,67
54,67
86,78
82,73
53,74
52,86
73,76
88,88
76,81
63,82
82,79
70,69
69,76
80,72
70,85
69,77
63,84
73,82
71,78
53,69
91,80
82,85
74,79
69,70
86,91
90,79
72,75
69,75
50,81
65,80
46,75
87,77
78,90
77,73
45,79
60,79
68,66
54,64
70,80
59,80
77,79
68,78
