grade1,grade2
66,65
80,84
80,82
43,45
43,45
91,89
72,63
81,79
73,63
80,72
79,52
71,82
63,76
87,78
72,60
73,67
77,77
75,62
57,45
58,45
70,81
93,84
78,76
93,91
70,59
75,30
84,69
70,65
76,70
72,53
63,58
64,71
77,79
73,64
98,99
81,85
73,71
92,86
67,72
82,72
76,70
66,60
72,87
88,82
83,73
69,55
78,69
72,71
82,77
59,64
69,76
75,63
73,54
59,58
84,80
51,83
76,69
64,61
81,75
90,71
85,81
81,89
83,79
62,59
66,67
70,37
76,85
67,50
59,50
85,77
80,86
70,75
85,70
80,67
59,43
87,61
88,84
71,63
90,85
84,67
86,84
69,79
86,78
87,82
62,65
89,78
64,57
77,86
52,57
72,63
67,70
83,81
55,45
93,84
79,69
64,71
67,62
75,83
80,82
85,74
79,72
86,84
54,61
91,95
68,64
72,55
86,30
86,30
87,92
66,61
68,81
72,70
65,53
84,86
84,61
81,62
63,60
63,69
83,67
93,89
76,73
80,81
70,82
83,79
50,62
87,78
66,62
51,50
89,80
68,57
84,72
95,87
81,67
73,66
87,72
77,66
78,75
27,45
66,45
92,80
82,68
75,75
89,75
69,65
92,64
78,88
71,72
78,71
79,54
88,91
82,68
86,95
88,81
89,87
91,68
79,78
64,58
89,76
87,76
66,82
74,73
88,93
99,100
78,64
79,76
59,84
82,71
75,83
83,77
86,65
79,67
87,91
61,67
