grade1,grade2
71,68
84,46
82,72
90,82
84,73
70,79
79,80
65,70
88,89
90,68
81,61
75,74
83,81
72,79
68,76
79,44
89,70
95,81
79,63
65,75
80,73
78,63
75,52
95,80
70,64
95,80
87,87
74,76
90,88
78,72
92,70
95,61
72,66
92,78
88,85
85,65
65,50
84,51
59,50
59,72
95,75
79,60
96,91
84,70
70,63
44,58
63,44
85,64
94,54
81,51
64,67
84,70
62,58
90,85
90,65
82,73
87,94
85,62
87,65
57,74
89,52
94,62
84,73
80,71
82,69
87,82
73,61
76,69
80,62
88,59
85,73
74,69
68,72
89,74
69,63
93,85
75,66
90,81
95,77
79,43
79,60
92,81
80,65
79,68
88,88
95,70
74,67
89,76
96,89
79,66
80,79
81,63
80,69
59,73
88,71
84,63
91,71
70,78
82,62
71,72
76,75
92,55
96,92
78,74
73,44
88,74
71,85
89,81
86,52
81,79
80,55
90,85
75,38
76,71
89,54
63,56
87,68
87,65
